frame_idx,ball_idx,x_center,y_center,confidence
11,0,0.8045285940170288,0.9319730997085571,0.41381216049194336
12,0,0.8045933246612549,0.9317367672920227,0.4194366931915283
13,0,0.804599940776825,0.931748628616333,0.4215461015701294
14,0,0.8046115636825562,0.9317325353622437,0.4239879250526428
15,0,0.8046644926071167,0.9317115545272827,0.4228951930999756
16,0,0.8046767711639404,0.9316995143890381,0.41708582639694214
17,0,0.8046739101409912,0.9316892623901367,0.42120206356048584
18,0,0.8046220541000366,0.9316979050636292,0.4185877740383148
19,0,0.8046479225158691,0.9316674470901489,0.42031314969062805
20,0,0.8046256303787231,0.9316917657852173,0.416634202003479
21,0,0.8046218752861023,0.9317061901092529,0.4197368025779724
22,0,0.8046141266822815,0.9317031502723694,0.413263201713562
23,0,0.8045912981033325,0.9317642450332642,0.4111642837524414
24,0,0.8046160936355591,0.9317486882209778,0.4158346652984619
25,0,0.804631769657135,0.9317137002944946,0.4163500666618347
26,0,0.8046385645866394,0.9317371845245361,0.41454777121543884
27,0,0.8046475648880005,0.9317638874053955,0.4106496572494507
28,0,0.004899378400295973,0.22857347130775452,0.46222808957099915
28,1,0.8046436309814453,0.9317808151245117,0.4103311002254486
29,0,0.8046270608901978,0.9318212866783142,0.40905460715293884
30,0,0.804637610912323,0.9318119883537292,0.4082286059856415
31,0,0.8045929670333862,0.9317458868026733,0.4146394431591034
32,0,0.804580807685852,0.9317192435264587,0.41923314332962036
33,0,0.8045564889907837,0.9317452311515808,0.41545796394348145
34,0,0.8045493960380554,0.9317089319229126,0.4137589931488037
35,0,0.8045476675033569,0.9317184090614319,0.4106038212776184
36,0,0.8045430183410645,0.9317061901092529,0.4056008756160736
37,0,0.8047123551368713,0.9316000938415527,0.4140074849128723
38,0,0.8047126531600952,0.9316437244415283,0.41032102704048157
39,0,0.8047147989273071,0.9316256046295166,0.41194382309913635
40,0,0.8047319650650024,0.9316238164901733,0.4123409390449524
41,0,0.8047270774841309,0.9316328167915344,0.41282519698143005
42,0,0.8045602440834045,0.931801438331604,0.4032091498374939
43,0,0.8045676350593567,0.9317936301231384,0.40028923749923706
49,0,0.8046209216117859,0.931357741355896,0.43304991722106934
50,0,0.8045018911361694,0.9315302968025208,0.4481101632118225
51,0,0.8047153949737549,0.9315861463546753,0.4481387138366699
52,0,0.804704487323761,0.931581437587738,0.4439627230167389
53,0,0.8047137260437012,0.9316145181655884,0.4384617805480957
54,0,0.8046103119850159,0.9316201210021973,0.4316846430301666
55,0,0.8045856952667236,0.9316511154174805,0.43376871943473816
56,0,0.8045835494995117,0.9316277503967285,0.43567872047424316
57,0,0.8046232461929321,0.9315831661224365,0.4340274930000305
58,0,0.8045997619628906,0.9315921068191528,0.43530452251434326
59,0,0.8046458959579468,0.9316028356552124,0.4339350759983063
60,0,0.8046401739120483,0.9315739870071411,0.4357962906360626
61,0,0.8046201467514038,0.9316122531890869,0.43419504165649414
62,0,0.8046140670776367,0.9315868616104126,0.4351036548614502
63,0,0.804598331451416,0.9314558506011963,0.4390810430049896
64,0,0.8045713901519775,0.9313884973526001,0.43858692049980164
65,0,0.8045362234115601,0.931395411491394,0.4401860535144806
66,0,0.8045297861099243,0.9314051866531372,0.43765294551849365
67,0,0.8045279383659363,0.931408166885376,0.4405648708343506
68,0,0.8045772314071655,0.9312936067581177,0.4418942630290985
69,0,0.8046107292175293,0.9312338829040527,0.43706682324409485
70,0,0.8045562505722046,0.9312520027160645,0.43616411089897156
71,0,0.8045555353164673,0.9312547445297241,0.4337269961833954
72,0,0.804588258266449,0.9313458204269409,0.4353450536727905
73,0,0.8045833110809326,0.9313584566116333,0.435497909784317
74,0,0.8045375347137451,0.9313085079193115,0.4340384006500244
75,0,0.8046647310256958,0.9313139319419861,0.4372943937778473
76,0,0.8046624660491943,0.9312974214553833,0.43181514739990234
77,0,0.8046743869781494,0.9312665462493896,0.43375489115715027
78,0,0.8046778440475464,0.9312598705291748,0.4341733157634735
79,0,0.8046822547912598,0.931318461894989,0.4355793297290802
80,0,0.8046562671661377,0.9313463568687439,0.43671759963035583
81,0,0.8046568036079407,0.9313712120056152,0.43382200598716736
82,0,0.8046088218688965,0.9313825964927673,0.43261605501174927
83,0,0.8045871257781982,0.9314732551574707,0.43639934062957764
84,0,0.80460524559021,0.9314744472503662,0.4364162087440491
85,0,0.8045916557312012,0.9314744472503662,0.4384845793247223
86,0,0.8045731782913208,0.9314924478530884,0.43764427304267883
87,0,0.8045673966407776,0.9314060211181641,0.4369221329689026
88,0,0.8045569062232971,0.9314152002334595,0.4359629452228546
89,0,0.8045254945755005,0.9314244985580444,0.43645039200782776
90,0,0.8045272827148438,0.9314156770706177,0.4342605769634247
91,0,0.8044703006744385,0.9314088821411133,0.4386444687843323
92,0,0.8044623136520386,0.9313758611679077,0.43750494718551636
93,0,0.8044465780258179,0.9313366413116455,0.43753376603126526
94,0,0.8044569492340088,0.9313691854476929,0.4415026605129242
95,0,0.8044548034667969,0.9313454627990723,0.44408732652664185
96,0,0.8044456243515015,0.9313448667526245,0.4458223581314087
97,0,0.8044605255126953,0.931321382522583,0.4483757019042969
98,0,0.8044748306274414,0.9313100576400757,0.4476204514503479
99,0,0.8044806718826294,0.9312986135482788,0.4456616938114166
100,0,0.8044925928115845,0.9312869310379028,0.4481315612792969
101,0,0.8047651052474976,0.9314329624176025,0.429809033870697
102,0,0.8047094345092773,0.9314080476760864,0.4280957281589508
103,0,0.8046915531158447,0.9314203262329102,0.4248446226119995
104,0,0.8046945333480835,0.9312441945075989,0.43178683519363403
105,0,0.8046666383743286,0.9313006401062012,0.4269731342792511
106,0,0.8046663999557495,0.931327223777771,0.42794090509414673
107,0,0.8046510815620422,0.9312969446182251,0.4306251108646393
108,0,0.8046389818191528,0.9313058853149414,0.42664051055908203
109,0,0.8046245574951172,0.9313619136810303,0.4231943190097809
110,0,0.8046643733978271,0.9312134981155396,0.4258832633495331
111,0,0.8046685457229614,0.93121337890625,0.42785555124282837
112,0,0.8047822713851929,0.9311527609825134,0.4290938377380371
113,0,0.8047307729721069,0.9312635064125061,0.4302476942539215
114,0,0.8047094345092773,0.9312282800674438,0.4286455810070038
115,0,0.8047254085540771,0.9312645792961121,0.4256022274494171
116,0,0.8047287464141846,0.931303083896637,0.42036959528923035
117,0,0.8046798706054688,0.931348979473114,0.4248271584510803
118,0,0.8046619892120361,0.9313745498657227,0.4267922341823578
