frame_idx,ball_idx,x_center,y_center,confidence
25,0,0.4532083570957184,0.31232550740242004,0.4220503270626068
69,0,0.28030553460121155,0.3945966958999634,0.4788910448551178
70,0,0.2813109755516052,0.3919476866722107,0.48214659094810486
82,0,0.2750650644302368,0.4045892357826233,0.48434728384017944
83,0,0.2737140655517578,0.40515440702438354,0.5868449807167053
85,0,0.27331018447875977,0.4023225009441376,0.5095629692077637
86,0,0.2745116949081421,0.4001961648464203,0.4885653257369995
87,0,0.27391237020492554,0.39956003427505493,0.42029857635498047
89,0,0.27420082688331604,0.3974330425262451,0.422511488199234
90,0,0.27399972081184387,0.39617860317230225,0.5040652751922607
91,0,0.27325689792633057,0.3971935510635376,0.49518445134162903
92,0,0.2720109820365906,0.3987785577774048,0.4714582860469818
96,0,0.26986610889434814,0.4042320251464844,0.5336310863494873
98,0,0.27124035358428955,0.4021218419075012,0.40731245279312134
141,0,0.3362457752227783,0.2729088068008423,0.5135239362716675
161,0,0.3734605312347412,0.22842127084732056,0.4336431324481964
203,0,0.34075698256492615,0.30625519156455994,0.40415164828300476
232,0,0.11128856986761093,0.29219871759414673,0.4323810636997223
237,0,0.10480575263500214,0.3188925087451935,0.6193811893463135
254,0,0.09811213612556458,0.3303772211074829,0.48801058530807495
255,0,0.09814860671758652,0.3327915072441101,0.5860117077827454
256,0,0.09800659865140915,0.33617275953292847,0.48231053352355957
258,0,0.0971636027097702,0.3391743302345276,0.5490308403968811
259,0,0.09758427739143372,0.3404654860496521,0.6712949872016907
260,0,0.09696706384420395,0.3418695330619812,0.5043776035308838
261,0,0.0966823548078537,0.3427203893661499,0.5332526564598083
262,0,0.09719285368919373,0.34359389543533325,0.4355269968509674
272,0,0.09568160027265549,0.35134458541870117,0.4165400266647339
283,0,0.7863446474075317,0.9865832924842834,0.4615630805492401
284,0,0.7823891639709473,0.9672560691833496,0.6998030543327332
285,0,0.7826892733573914,0.9289679527282715,0.6204549670219421
286,0,0.7832441926002502,0.8916559219360352,0.6581069231033325
286,1,0.1019059270620346,0.32705947756767273,0.40678441524505615
287,0,0.7825373411178589,0.8604097366333008,0.5300166606903076
288,0,0.7824288010597229,0.8303455114364624,0.7374537587165833
289,0,0.781106173992157,0.8055051565170288,0.7190459370613098
290,0,0.777233362197876,0.783733606338501,0.6550852060317993
291,0,0.7747142910957336,0.7647993564605713,0.6582056283950806
292,0,0.770785927772522,0.7493228912353516,0.6715130805969238
293,0,0.7689039707183838,0.7339372634887695,0.7051997780799866
294,0,0.7663406133651733,0.7255611419677734,0.7024934887886047
295,0,0.7627260684967041,0.7178000807762146,0.6336188912391663
296,0,0.7606651782989502,0.7132276296615601,0.6492104530334473
297,0,0.7570102214813232,0.7120815515518188,0.6874876618385315
298,0,0.7520973682403564,0.7138999700546265,0.7126656770706177
299,0,0.7472730278968811,0.7169808149337769,0.6659127473831177
300,0,0.7444382905960083,0.7233662605285645,0.7143462300300598
301,0,0.7395716905593872,0.7303093671798706,0.7136757969856262
302,0,0.7361523509025574,0.7430614233016968,0.6992984414100647
303,0,0.7321922779083252,0.7519611716270447,0.7276247143745422
304,0,0.7283964157104492,0.7681105136871338,0.7257511615753174
305,0,0.7231812477111816,0.7835896015167236,0.724998414516449
306,0,0.719027042388916,0.7994669675827026,0.7804234623908997
306,1,0.0948270782828331,0.33779534697532654,0.42883622646331787
307,0,0.7164627313613892,0.8173712491989136,0.6826493144035339
307,1,0.09549283981323242,0.3375203013420105,0.411606103181839
308,0,0.7104437351226807,0.8395909667015076,0.7752227783203125
309,0,0.7074127793312073,0.860600471496582,0.6777564883232117
310,0,0.7014154195785522,0.8796159029006958,0.7113268971443176
311,0,0.697369396686554,0.9079679250717163,0.673079788684845
311,1,0.09799668192863464,0.33573633432388306,0.4803232252597809
312,0,0.6983240842819214,0.8819525241851807,0.7978976368904114
313,0,0.6997115612030029,0.8478057980537415,0.7142606377601624
314,0,0.7030045986175537,0.8197304606437683,0.5901586413383484
315,0,0.7028061747550964,0.7919323444366455,0.6618444323539734
315,1,0.09478144347667694,0.35066282749176025,0.4492855966091156
316,0,0.7037093043327332,0.7653225660324097,0.6149664521217346
316,1,0.09164944291114807,0.35476768016815186,0.49340271949768066
317,0,0.7042333483695984,0.7398771047592163,0.6404694318771362
319,0,0.706220269203186,0.696740984916687,0.6340182423591614
320,0,0.7063882946968079,0.6766996383666992,0.7085660099983215
323,0,0.7019411325454712,0.6370477676391602,0.4191151559352875
330,0,0.04773636907339096,0.42249858379364014,0.4782212972640991
331,0,0.04514831304550171,0.4301145076751709,0.6284403800964355
332,0,0.7090759873390198,0.6936688423156738,0.5399568676948547
333,0,0.7106037735939026,0.7246414422988892,0.7027742862701416
334,0,0.7103928327560425,0.7620264887809753,0.6123654842376709
334,1,0.040740251541137695,0.43900543451309204,0.40261900424957275
335,0,0.7085007429122925,0.8039716482162476,0.7050212025642395
335,1,0.038901764899492264,0.447624534368515,0.6485776901245117
336,0,0.036988236010074615,0.4499979019165039,0.6613410115242004
336,1,0.7077732086181641,0.843967854976654,0.600616455078125
337,0,0.03535594791173935,0.45194941759109497,0.706414520740509
337,1,0.7094184160232544,0.831256628036499,0.5808388590812683
338,0,0.7116848230361938,0.8106299638748169,0.6869893670082092
338,1,0.0339815579354763,0.45958614349365234,0.6434394717216492
