frame_idx,ball_idx,x_center,y_center,confidence
0,0,0.14199130237102509,0.3947717547416687,0.5799247026443481
1,0,0.15607580542564392,0.407362699508667,0.7488577961921692
2,0,0.16794085502624512,0.42455172538757324,0.7575775980949402
3,0,0.18109333515167236,0.44069740176200867,0.5682029724121094
7,0,0.09538762271404266,0.4744170308113098,0.40106314420700073
11,0,0.1512841284275055,0.5096365213394165,0.4906516373157501
12,0,0.1488213688135147,0.5032610893249512,0.516372561454773
13,0,0.14124000072479248,0.4979666769504547,0.6553073525428772
14,0,0.13622665405273438,0.4922042489051819,0.5166294574737549
15,0,0.13135594129562378,0.4882100820541382,0.5430527329444885
18,0,0.09421802312135696,0.47477567195892334,0.43524858355522156
19,0,0.12792456150054932,0.4965868592262268,0.6119961738586426
19,1,0.0956219956278801,0.47459763288497925,0.5097000598907471
20,0,0.09613268822431564,0.47504132986068726,0.49412208795547485
21,0,0.09606197476387024,0.47456246614456177,0.40405890345573425
33,0,0.14723864197731018,0.531284749507904,0.41241633892059326
48,0,0.26902294158935547,0.3371398150920868,0.6114385724067688
55,0,0.23576107621192932,0.1806778758764267,0.5612435936927795
56,0,0.23190081119537354,0.16424286365509033,0.5080156922340393
58,0,0.22424840927124023,0.13605818152427673,0.5795839428901672
60,0,0.21820178627967834,0.11786344647407532,0.4122086763381958
62,0,0.055667389184236526,0.405654639005661,0.5123698711395264
63,0,0.054908912628889084,0.40639030933380127,0.4088796377182007
64,0,0.05505463480949402,0.40659767389297485,0.464250385761261
65,0,0.055594317615032196,0.40711382031440735,0.40266677737236023
67,0,0.05394095182418823,0.40713179111480713,0.6074029207229614
69,0,0.1884881556034088,0.09202699363231659,0.45417270064353943
70,0,0.18599607050418854,0.0972704291343689,0.6576337814331055
71,0,0.18448060750961304,0.10288368165493011,0.4946303367614746
73,0,0.1793198585510254,0.117620550096035,0.5363543629646301
73,1,0.05613180994987488,0.4079033136367798,0.44022056460380554
75,0,0.17423368990421295,0.13780924677848816,0.6089066863059998
76,0,0.1727047562599182,0.15005987882614136,0.47402462363243103
78,0,0.16953879594802856,0.18127691745758057,0.6685880422592163
81,0,0.16297882795333862,0.23274658620357513,0.5025247931480408
82,0,0.16195529699325562,0.25329431891441345,0.5845850706100464
83,0,0.1612928807735443,0.2739364206790924,0.6520662307739258
84,0,0.1597326099872589,0.2964200973510742,0.5299535393714905
85,0,0.15846854448318481,0.31718528270721436,0.6409656405448914
86,0,0.15692001581192017,0.341410756111145,0.7128235101699829
88,0,0.05762941390275955,0.40674763917922974,0.5178365111351013
88,1,0.15966571867465973,0.32058876752853394,0.43417102098464966
89,0,0.1621640920639038,0.29422906041145325,0.5708509087562561
90,0,0.16421392560005188,0.2687455117702484,0.5581792593002319
90,1,0.05873309448361397,0.40651726722717285,0.4476591646671295
90,2,0.09231731295585632,0.4745755195617676,0.42063966393470764
91,0,0.05872243642807007,0.4058051109313965,0.45038312673568726
92,0,0.16976508498191833,0.22384744882583618,0.4915093779563904
94,0,0.1739763617515564,0.18511216342449188,0.5874713659286499
98,0,0.060469746589660645,0.4057609438896179,0.4689842760562897
98,1,0.1853274703025818,0.12743006646633148,0.40062466263771057
101,0,0.1934136003255844,0.09604727476835251,0.4266061782836914
115,0,0.23616623878479004,0.11169032752513885,0.406027227640152
118,0,0.24622926115989685,0.1429811269044876,0.44460758566856384
123,0,0.261310875415802,0.21751491725444794,0.4811127185821533
125,0,0.26392662525177,0.2533177435398102,0.44017624855041504
130,0,0.1937296837568283,0.3129006028175354,0.6107774376869202
133,0,0.2022496461868286,0.3528608977794647,0.507409393787384
134,0,0.2050076723098755,0.3702375888824463,0.5921168923377991
135,0,0.20776361227035522,0.38571083545684814,0.6505573391914368
136,0,0.2108481377363205,0.4045177102088928,0.7444568276405334
137,0,0.2118007391691208,0.4254228472709656,0.4226072132587433
139,0,0.03473005071282387,0.3774775266647339,0.49052274227142334
142,0,0.09193435311317444,0.4748725891113281,0.44402945041656494
142,1,0.22572541236877441,0.42863667011260986,0.4398708939552307
144,0,0.22802677750587463,0.40990957617759705,0.7403399348258972
145,0,0.23022925853729248,0.40408089756965637,0.8067392110824585
146,0,0.231310173869133,0.3977958559989929,0.7884491682052612
147,0,0.23314261436462402,0.3862287104129791,0.6686063408851624
147,1,0.03555705025792122,0.3757324814796448,0.46763408184051514
148,0,0.23547117412090302,0.38275158405303955,0.6406984925270081
149,0,0.23681023716926575,0.37734299898147583,0.647777795791626
150,0,0.24030271172523499,0.3732869625091553,0.43839454650878906
150,1,0.09271091222763062,0.4742658734321594,0.40719422698020935
151,0,0.24262064695358276,0.3714795708656311,0.5687984228134155
152,0,0.24438410997390747,0.37204259634017944,0.6940900683403015
153,0,0.24744439125061035,0.37198948860168457,0.7220380306243896
154,0,0.24909982085227966,0.37296685576438904,0.7437251806259155
155,0,0.2520217299461365,0.37541937828063965,0.6628185510635376
156,0,0.2553441524505615,0.38105684518814087,0.7313060164451599
157,0,0.2573966383934021,0.385257750749588,0.706574022769928
158,0,0.2607710361480713,0.39539065957069397,0.6902108788490295
159,0,0.2633576989173889,0.4013725519180298,0.44449615478515625
160,0,0.26448458433151245,0.4088742733001709,0.4369984269142151
161,0,0.2690086364746094,0.4207308292388916,0.7084664702415466
161,1,0.047019410878419876,0.3798942565917969,0.46560442447662354
163,0,0.27457892894744873,0.442726194858551,0.4804423451423645
168,0,0.049267835915088654,0.3742162585258484,0.46675580739974976
169,0,0.04940912500023842,0.3741370439529419,0.4434657692909241
175,0,0.04891476035118103,0.37397435307502747,0.5020492672920227
176,0,0.04885939508676529,0.37468069791793823,0.4915480613708496
188,0,0.34109818935394287,0.3631919026374817,0.6253021359443665
189,0,0.3420345187187195,0.36075299978256226,0.6876664757728577
190,0,0.3415413498878479,0.35640716552734375,0.6453156471252441
192,0,0.336795449256897,0.33862704038619995,0.5238866209983826
193,0,0.33331894874572754,0.32921451330184937,0.6235101819038391
194,0,0.3295266926288605,0.3203554153442383,0.5434678196907043
