frame_idx,ball_idx,x_center,y_center,confidence
2,0,0.369281530380249,0.36235105991363525,0.443090558052063
66,0,0.38416650891304016,0.21597981452941895,0.4890238642692566
76,0,0.3770214915275574,0.2031417191028595,0.4002198576927185
77,0,0.3767336905002594,0.2050449252128601,0.43455636501312256
81,0,0.37293314933776855,0.2185215801000595,0.4638160765171051
82,0,0.3703596591949463,0.22645951807498932,0.5942727327346802
128,0,0.09553700685501099,0.7842235565185547,0.4034457504749298
129,0,0.09558232128620148,0.7842475175857544,0.41567790508270264
130,0,0.09541485458612442,0.7844756245613098,0.4078827500343323
131,0,0.09565623104572296,0.7844423651695251,0.42217758297920227
132,0,0.09570495039224625,0.7844940423965454,0.427773654460907
133,0,0.0956999659538269,0.7844361066818237,0.4135270118713379
134,0,0.0955798476934433,0.7844686508178711,0.40384340286254883
138,0,0.09544254839420319,0.7844363451004028,0.41036325693130493
139,0,0.09543818980455399,0.7844438552856445,0.4067302942276001
140,0,0.09548470377922058,0.7844092845916748,0.42009952664375305
141,0,0.09557542204856873,0.7843267917633057,0.4312247335910797
142,0,0.09552756696939468,0.7845336198806763,0.43549010157585144
143,0,0.09555932134389877,0.7847551107406616,0.4404691457748413
144,0,0.09552159905433655,0.7847744226455688,0.4358566105365753
145,0,0.0954500064253807,0.784820020198822,0.4304516017436981
146,0,0.09536993503570557,0.7847468256950378,0.4293311536312103
147,0,0.09532329440116882,0.7846927642822266,0.43642333149909973
148,0,0.09535589814186096,0.7846050262451172,0.4321332275867462
149,0,0.0953032523393631,0.7846499681472778,0.4137158691883087
150,0,0.0951596051454544,0.7845745086669922,0.4108649492263794
151,0,0.09503099322319031,0.785768985748291,0.400531142950058
168,0,0.09527182579040527,0.7859100103378296,0.4002537727355957
169,0,0.09543605148792267,0.7859718799591064,0.41621634364128113
170,0,0.09542053937911987,0.7860220670700073,0.42794468998908997
171,0,0.09540632367134094,0.7860357761383057,0.4263908565044403
172,0,0.0954129546880722,0.7860513925552368,0.42833995819091797
173,0,0.09533044695854187,0.7859445810317993,0.4258924722671509
174,0,0.09502977132797241,0.7860802412033081,0.43040817975997925
