frame_idx,ball_idx,x_center,y_center,confidence
0,0,0.8327727317810059,0.341462641954422,0.41381439566612244
1,0,0.43824881315231323,0.452608585357666,0.48677799105644226
2,0,0.4293479025363922,0.47795072197914124,0.6018807291984558
3,0,0.8326107263565063,0.3415290117263794,0.4137481451034546
4,0,0.8325570821762085,0.3416333496570587,0.4703400135040283
5,0,0.8324524164199829,0.34162086248397827,0.464081346988678
6,0,0.8322931528091431,0.34157994389533997,0.4298522174358368
7,0,0.8323438167572021,0.34141767024993896,0.40121063590049744
8,0,0.8323501348495483,0.3415089249610901,0.4303148686885834
9,0,0.8323322534561157,0.3413546085357666,0.46400877833366394
10,0,0.8322763442993164,0.34137457609176636,0.47556623816490173
11,0,0.8323805332183838,0.34106019139289856,0.5209828615188599
11,1,0.41370612382888794,0.49495935440063477,0.4178013205528259
12,0,0.8323326110839844,0.3411937355995178,0.5162404179573059
13,0,0.43271782994270325,0.49205803871154785,0.5471746921539307
13,1,0.8326215147972107,0.34090179204940796,0.5027981400489807
14,0,0.8327118754386902,0.3414251506328583,0.4543904662132263
15,0,0.8328010439872742,0.34127122163772583,0.43472903966903687
16,0,0.8328902721405029,0.34152597188949585,0.45847564935684204
16,1,0.46104592084884644,0.5097451210021973,0.40189090371131897
17,0,0.8329769372940063,0.3416479229927063,0.47822609543800354
17,1,0.46829941868782043,0.5139142274856567,0.4703947603702545
18,0,0.8327286243438721,0.3416680097579956,0.44534215331077576
28,0,0.4407450556755066,0.5150830745697021,0.42998620867729187
29,0,0.4362770915031433,0.5105234384536743,0.4568358361721039
31,0,0.42775481939315796,0.5015003681182861,0.4756733477115631
45,0,0.43147364258766174,0.48531097173690796,0.49842485785484314
50,0,0.8259322643280029,0.3406999111175537,0.5773447751998901
50,1,0.5587863922119141,0.48471730947494507,0.40242999792099
51,0,0.8259052038192749,0.34065529704093933,0.5827729105949402
51,1,0.5580353736877441,0.4833717346191406,0.44053345918655396
52,0,0.8258997201919556,0.34062761068344116,0.5875461101531982
53,0,0.8259181976318359,0.3406556248664856,0.5892596244812012
54,0,0.8259313702583313,0.3406309485435486,0.589438259601593
55,0,0.8259165287017822,0.34055837988853455,0.5967496633529663
55,1,0.28611183166503906,0.32808101177215576,0.4714012145996094
56,0,0.8259085416793823,0.3404621183872223,0.6110962629318237
57,0,0.825888991355896,0.3404763340950012,0.6086794137954712
58,0,0.825832724571228,0.3404189348220825,0.598530113697052
58,1,0.2944696545600891,0.27059870958328247,0.4803600311279297
59,0,0.8258297443389893,0.340473473072052,0.5968381762504578
60,0,0.8257845044136047,0.34050673246383667,0.5825601816177368
61,0,0.8257566690444946,0.3405705988407135,0.5905393362045288
62,0,0.8257569074630737,0.3405541181564331,0.5930171012878418
63,0,0.8258184194564819,0.3407193422317505,0.6045894026756287
