timestamp,X,Y,Z,VX,VY,VZ
159.48,-10.084541037780664,0.8758054930820472,-62.34842140341389,-0.3002153152229208,0.8272215799108594,-42.08210441763989
159.48,-10.086588768794401,0.874146416990061,-62.351284387853084,-0.29220591584370703,0.829110718100098,-42.08098932315565
159.48,-10.086381071048988,0.8732808699584425,-62.34691041698841,-0.2959413605372321,0.829812559788768,-42.08012579619849
159.52,-10.09459140989888,0.9069215356900784,-64.04062443849037,-0.2969883331772012,0.830009297001634,-42.474078613257944
159.52,-10.092794195138689,0.900374881022601,-64.03821813821266,-0.2964009440130237,0.8282465233628399,-42.475994325187685
159.56,-10.104237851442345,0.9386417611033387,-65.74611981928616,-0.2982184831551975,0.8286778862278632,-42.87132769659009
159.56,-10.103038851801772,0.9424042580012499,-65.74644333992221,-0.2972471980765603,0.8299971751123338,-42.869892929070396
159.6,-10.115087224971141,0.9732042581164735,-67.46837370857962,-0.2970018358870252,0.8279988234978706,-43.261176178127215
159.6,-10.117623185178596,0.968609669885247,-67.46809985302546,-0.2949103755332121,0.8261675233260296,-43.26150220710877
159.64,-10.133483840042405,1.0018627794979618,-69.2080351819684,-0.3023909507234465,0.8266667543177768,-43.65535436150197
159.64,-10.136650690434022,1.0053123447710166,-69.20765855494376,-0.29863119664884746,0.8231473230159481,-43.65369071858011
159.68,-10.145624627214028,1.0380617367913443,-70.96245193891812,-0.29954284639849577,0.8235339928750688,-44.044507703418084
159.68,-10.143501276863349,1.039051534971984,-70.960993462621,-0.297494364892676,0.8221492646224382,-44.04661341494236
159.84,-10.191468871696262,1.1707105148372887,-78.13338644246524,-0.2986059552930699,0.8213657440282301,-45.61888851927691
159.88,-10.200826575374176,1.2009636957279577,-79.97053338861791,-0.2996951262749191,0.8190642354808317,-46.01412459093954
159.88,-10.201563034501676,1.197926181673068,-79.96523507421185,-0.3000014531470067,0.81625396165865,-46.0119384558112
159.92,-10.213446647813909,1.2302841987540045,-81.80903440148484,-0.2988936791983295,0.8176202971422379,-46.406694039701236
