timestamp_sec,X,Y,Z
155.04,-10.714073906791988,-1.6285455768038222,0.3039582910252946
155.08,-10.696509757698811,-1.6357731241156113,0.10386137856312525
155.16,-10.64617006258022,-1.6286743742119867,-0.4061790527766313
155.2,-10.608928725385319,-1.635408587631774,-0.7076923949118219
155.24,-10.616989603302512,-1.6311525567622778,-0.5339456857901429
155.44,-10.644952992201246,-1.613819471497931,0.3096543178799016
155.48,-10.64019454062201,-1.6134850004024683,0.3805871778106502
155.52,-10.641839978638892,-1.6145157802485255,0.4446476326323893
155.56,-10.633972390792275,-1.610110429520611,0.40635103020367347
155.6,-10.62664398249708,-1.608570429648143,0.24813132990785955
155.64,-10.645896205351637,-1.6064138615032229,-0.027169959732969658
155.88,-10.740746735703347,-1.6370148360695704,-0.05142576564597316
156.2,-10.270080940204203,-2.23717959303024,0.42769292945189197
156.28,-10.613364106092465,-1.6033358947870524,0.4194398801880352
156.56,-10.346518207932503,-1.4352474711104113,0.6292515201802942
156.6,-10.291415624518011,-1.3943652833834814,0.6699631000413352
156.64,-10.212724588980826,-1.3328859243373432,0.7108567692378117
156.68,-10.167223239282741,-1.2927983725438839,0.7318864336181803
156.8,-9.995936601482454,-1.243692503639176,0.7565894126760955
156.84,-9.942858070863249,-1.2314281932602829,0.7477759688605866
156.88,-9.886090153412688,-1.2090152149237468,0.7345683232097873
156.96,-9.785105094829863,-1.2310723786543918,0.7117399735940365
157.0,-9.690429473119707,-1.195248741099959,0.6879942628552512
157.04,-6.464499980503697,-3.8930285966723406,-1.0559440469483599
157.12,-9.475850027368276,-1.2061389500083517,0.7418427437497238
157.16,-9.404626851745766,-1.2057843856349744,0.8116641836691759
157.24,-9.245807586252978,-1.1950936642048056,1.0533905298228712
157.28,-9.174110824267235,-1.1917219394265446,1.231444623663124
157.32,-9.14783402237966,-1.2024939456054908,1.4195107861084184
157.36,-9.104692353501626,-1.2272052598505134,1.5891768048392307
157.4,-9.06213561212565,-1.2318532407411076,1.7420112773191387
157.44,-9.015625049710554,-1.237722888564487,1.882042841834661
157.48,-8.981381551690436,-1.2412685300575297,2.0104716676446954
157.52,-8.936263674636983,-1.2278838675196468,2.1072270708760312
157.64,-8.808774276094349,-1.2303163992127069,2.346489209052628
157.68,-8.76999735351319,-1.243562223812818,2.3902194722065593
157.76,-8.71005421836169,-1.2703002328630226,2.4236152953528376
157.88,-8.569212576529115,-1.2645024987666995,2.366481137041501
157.92,-8.515705295840922,-1.2997623154944118,2.314841984427562
158.2,-5.85041775744514,-1.6519126887867368,3.301219713829625
158.24,-5.433663736000618,-1.733814966621095,3.368534003077562
158.92,1.5683922989008496,-3.0704925817748614,1.8759918335725103
158.96,1.9466368453264957,-3.135364378043318,1.6199302363485248
159.08,3.0297934125488934,-3.2498421448219013,0.9855704444356763
159.24,3.475788989328101,-2.89838069273837,1.2969924424671517
159.36,3.523483063862903,-2.531163575080649,1.9715726403129996
163.16,-3.4859133886858307,0.8661137836881742,2.1111166342397936
163.2,-3.8362837472344378,0.8639098853888064,1.9426714280024708
163.32,-4.824076714508537,0.8731889529057013,1.3262066117433013
163.36,-5.1200231055039085,0.8594497761003056,1.1040100190696438
163.48,-5.2324709597830825,0.30583598430605474,1.3124999987192945
163.52,-5.118023568221074,0.03952699305009078,1.5712826867227034
163.56,-4.983948123448397,-0.2325966058676824,1.8615819748349685
163.6,-4.8749473041015,-0.47528432089851186,2.1282463329913797
163.64,-4.737375447257642,-0.7430828927675203,2.3687052305582847
163.68,-4.6223922047327015,-1.0269325608942272,2.6091561500288063
164.88,-1.5147030629866107,-7.7336853965013725,2.4674084543344015
165.0,-1.243676616801158,-8.33313569217747,1.7707786675694472
165.24,-0.7469273182658761,-9.410943438655814,0.04142074600294849
165.32,-7.854507508771533,-2.8262894312304536,1.235314305610506
165.56,-0.6507588660306856,-10.087271718126948,1.3766151126985307
