timestamp_sec,X,Y,Z
158.92,1.5136429435431353,-2.6496354458689346,1.9704094986077998
158.96,1.8769132428744573,-2.6579928090700697,1.7753763347343432
159.08,2.946554125619538,-2.700062291161425,1.110319064192648
159.16,3.333742071552803,-2.4056575874233066,1.2298605141308454
159.24,3.2977735938737522,-2.0855571098418704,1.7578458910016035
159.36,3.308141351605251,-1.560322032502849,2.439357825315961
159.44,3.296816857769611,-1.2318128984279955,2.794595662403315
160.12,3.553490740851943,1.5725939188621536,3.56076673327571
160.2,3.583531298184456,1.8414954405601556,3.369265289846715
162.44,3.8537256017940025,1.3837630238489218,3.3804981774922984
162.48,3.829903539842488,1.3678289157156607,3.067164705696985
162.52,3.7972246690429183,1.360491543838567,2.7925701832751826
162.56,3.3869879851725884,1.3090691849895912,2.870361790112459
162.6,2.928509026809407,1.2540508534387242,2.90070348289402
162.64,2.497890714114732,1.1924462900033328,2.9429560353680753
165.2,-0.7631004737388778,-8.977582796530072,0.38230143706593356
165.56,-0.5992064343804184,-9.732608209799388,1.4978712762991737
