timestamp,X_det,Y_det,Z_det,X_est,Y_est,Z_est
155.4,-12.063184882659677,-0.386122334447137,1.6240393310829309,-12.273391380545833,-0.5797150649911686,1.704901933410221
155.4,-12.07195152586777,0.0072651240453123,0.9018407728810276,-12.257847825217942,-0.32644246681034134,1.4083760112662467
155.44,-10.644952992201246,-1.613819471497931,0.3096543178799016,-11.599669721508548,-0.8770229665440856,0.972956573779609
155.44,-13.326536402572854,-1.2361653635838536,2.388123416300963,-12.241142239295302,-1.0346420965512526,1.5025566432213449
155.44,-12.064268983065425,0.0201052767905197,1.010679752740484,-12.184503565938929,-0.6371578939647666,1.3255639591485018
155.44,-11.935884124227048,-0.4657194428955033,1.6605758136418691,-12.067802673126659,-0.5491091397282506,1.444241289846093
155.48,-10.64019454062201,-1.6134850004024683,0.3805871778106502,-11.569144400940736,-0.9883164998436813,0.936027963557453
155.48,-13.258905446048542,-1.212828776932783,2.4083666116870592,-12.162344033994813,-1.087394729771633,1.4973144149582898
155.48,-11.875701322664478,-0.5065936179961845,1.6846692698460148,-12.018857530402071,-0.8586204541015371,1.5664482324438378
155.48,-12.092590365932224,-0.0485727431167367,1.1149420792041385,-12.05691822544628,-0.5798750547404856,1.3807712743532696
155.52,-11.833243078088362,-0.5365619609499686,1.7042785906256677,-11.985999056734006,-0.5989178350108728,1.455299107928719
155.52,-10.641839978638892,-1.6145157802485255,0.4446476326323893,-11.477251373908935,-1.02871619876576,1.0989725167288291
155.52,-8.751074478978795,-0.1214680098023159,1.5356902585757428,-10.332710095297726,-0.63361142169843,1.218054507955817
155.52,-13.21952503640076,-1.1992715592100878,2.4207688207599074,-11.536610135027466,-0.8535447968397188,1.6862489771687343
155.52,-12.060770535865531,-0.0377916026859095,1.1300821827956116,-11.77734910545829,-0.5564543995338581,1.4365180381436184
155.56,,,,-11.756977729544502,-0.5824465515268719,1.3869820293721355
155.56,-11.848186381514836,-0.5191285098176248,1.6888714583366498,-11.830705339783602,-0.49960464764308077,1.514443024938934
155.56,-11.877797575499407,0.9669799772639625,0.7476765651618054,-11.85938296595996,0.12312148282246729,1.1431190693759945
155.56,-8.830482661550047,-0.1221220669987696,1.4464674138920743,-10.701753149983851,-0.03194833914685811,1.251460162343295
155.56,-12.025322061371492,-0.0088488008503881,1.0574229877144072,-11.229735642135612,-0.031977952203606205,1.1898760157432549
155.56,-13.22512888070674,-1.2086717025127005,2.408048121764669,-12.066362441940397,-0.5038847527364253,1.6410170863858773
155.56,-10.633972390792277,-1.610110429520611,0.4063510302036734,-11.356069737533899,-0.9499267841877563,1.0750439922810382
155.56,,,,-11.334986783373608,-0.9715620522231024,1.0339776952042663
155.6,-13.320720935711035,-1.2552165228610874,2.361153005923699,-12.268280383567017,-1.194068502601512,1.6327482392689021
155.6,-12.066791778553728,-0.0159040359442795,0.8830438985744777,-12.13504481652862,-0.714659425506669,1.3039227411983725
155.6,-11.960488874188268,-0.433584436622058,1.6346190987985645,-12.081995376348068,-0.5974584026235791,1.518074588004396
155.6,-8.740591897605173,-0.1170891839001404,1.3081603229269902,-10.648055934333572,-0.5417176386552879,1.5268688929170795
155.6,-10.62664398249708,-1.608570429648143,0.2481313299078595,-10.609814722676601,-0.920295173315693,1.0473316927006249
155.64,-12.216486619863325,-0.2643510578989401,1.565333608620148,-11.310595818696436,-0.6595157412564914,1.144645396210114
155.64,-11.915442223145122,1.0030718067964544,0.271090452991172,-11.522441110337828,-0.05400659561475695,0.793408108295576
155.64,-12.043829097422329,0.0466416376019862,0.6274208014413551,-11.701721082287953,-0.050503876823185384,0.7700801440557584
155.64,-10.645896205351637,-1.6064138615032229,-0.0271699597329696,-11.232959381595311,-0.611572951828852,0.45893965250759605
155.64,-13.462224812800942,-1.330705708178466,2.293679762341231,-12.23568696748123,-0.8320599389937716,1.0787267707595463
155.68,-13.620722061641631,-1.419139255845992,2.226720060971042,-12.890853445782838,-1.035242190086377,1.4892708778538035
155.68,-11.939847094667348,1.012369711277146,0.009658887899505,-12.561726702991699,-0.18989070526745824,0.9566962450729026
155.68,-12.066338259010688,0.0590712946308264,0.3824495531147476,-12.309107668025623,-0.08188030144236616,0.7705662507442116
155.68,-12.482866372905772,-0.0845068956047365,1.5163345945927502,-12.311217584020975,-0.09852636682954921,1.0339173000150481
155.72,-12.827829119580755,0.1414173105064654,1.4869463491954478,-12.541225857827502,0.021893275123825443,1.146503243389139
155.72,-12.097642438815408,0.0617477953398284,0.1632792436413668,-12.390880868822599,0.06122122317824856,0.7248667846123314
155.72,,,,-12.37150962883333,0.05274801238331767,0.7146180820122987
155.72,-13.78887431246813,-1.513357044354834,2.168015901131663,-12.920358324952234,-0.5901291939294373,1.3586612072188853
155.76,-12.16029824812537,0.0279277465543212,0.2657790385353983,-12.68916292028597,-0.36440220515793537,0.8900994323653745
155.76,-12.84778499054312,0.1402877733185017,1.493514907973106,-12.756005338500168,-0.1483802421900741,1.1475144650342473
155.76,-13.828193105520931,-1.5189348801779032,2.1709513627562886,-13.186551283431028,-0.7117225366924561,1.5083632987839837
155.8,-12.199128755128834,0.0212338712598188,0.4578954642507408,-12.838436951617615,-0.3773969023475606,1.0320200751909518
155.8,-12.64832553705672,-0.0108427927312132,1.52028269657659,-12.795836131048183,-0.21762175843896653,1.2073971831857166
155.8,-8.906261251122055,-0.0602587472464785,0.9121377028875164,-11.280623178999532,-0.2015206057161901,1.0740005134645616
155.8,-13.74332962890365,-1.4424450932120791,2.2274253688980408,-12.252878627524037,-0.6365716239560766,1.4438853155697469
155.84,-13.671626791228595,-1.3805340848120555,2.277638853932337,-12.898349701438539,-0.9417364346023016,1.6597331896386782
155.84,-12.482807649956971,-0.1419347962702738,1.55716949794575,-12.664617028290492,-0.5964726697093948,1.6300481244394573
155.84,-12.219731294910888,0.0211544474344284,0.6216351136792608,-12.467209950209842,-0.32936646390138813,1.2156390897303764
155.88,-12.35758681913319,-0.2395078192377502,1.5924670177812563,-12.455167259326597,-0.2699398394548444,1.2801062374332748
155.88,-12.232864975914884,0.0389616569688971,0.7612925015136357,-12.348742680263877,-0.15122182444849291,1.0779657166426369
155.88,-10.740746735703349,-1.6370148360695704,-0.0514257656459731,-11.798455927166717,-0.7705446212508398,0.6232733232224758
155.88,,,,-11.77963531037254,-0.7741388861495295,0.6412007123425536
155.88,-13.621581633292898,-1.326921455383007,2.328467207368468,-12.689569643281448,-1.0926817098112769,1.4627826653378673
155.92,-12.26381593083122,-0.3462651601890301,1.6591628745664266,-12.563726815221745,-0.8138011388314176,1.5240612442875674
155.92,-13.580799615717938,-1.2733800687329313,2.388322235614502,-12.905193590212631,-1.0013311102667584,1.885554645347574
155.96,,,,-12.900177799074815,-0.9825817084123037,1.7903603592641089
156.0,,,,-12.933088166718518,-0.9545919655283465,1.6675962764674535
156.0,,,,-12.936909363419003,-0.965881717278528,1.631886582179314
156.04,,,,-12.958738516912009,-0.9487923462346387,1.5318203238656918
156.16,,,,-12.965776280184215,-0.904127184024869,1.2650053298029074
156.2,-11.973151516262549,-0.4789817250033029,1.6893078889834163,-12.200237546671936,-0.6072474046979592,1.719765694122554
156.2,-10.270080940204204,-2.23717959303024,0.4276929294518919,-11.273131121448921,-1.517069956476648,1.0746496706055277
156.24,,,,-11.211762214866441,-1.5177025753254452,1.0000145414245476
156.24,-11.88052001864921,-0.5054538845327845,1.6843067171754844,-11.592124147513879,-0.983517761839857,1.3746261973839538
156.28,-11.808337541265317,-0.5324501596937978,1.688529636079284,-11.669686243152658,-0.7404647422448731,1.464832147583695
156.28,,,,-11.669805897081144,-0.7199682029956248,1.4755865983665566
156.28,-10.613364106092464,-1.6033358947870524,0.4194398801880352,-11.135875401833204,-1.1393659551450221,0.9821006808248197
156.32,-11.73558123045457,-0.5442946272658701,1.6742978657449388,-11.388833821152737,-0.849106984851823,1.2729666307953733
156.36,,,,-11.319453506971147,-0.798001941370505,1.2279401333413877
156.36,-11.679309709383274,-0.5677548006658119,1.6817496020006697,-11.502714434601604,-0.6794438026269148,1.4241899283138721
156.4,-11.60083470872005,-0.5908535996922563,1.6802232605159135,-11.60212508492822,-0.5929607124652891,1.5373596493988269
156.4,,,,-11.591989766746105,-0.5897132427776146,1.543000916030128
156.44,-11.487946201596277,-0.6145965456328392,1.6657160742157828,-11.537729965790204,-0.5717177376962869,1.5905625447331746
156.44,,,,-11.569978089629027,-0.5503755385548016,1.5833714458983246
156.44,,,,-11.591132236755191,-0.5413706309444807,1.5635195960488
156.48,,,,-11.565351926830413,-0.5262714587801183,1.4933646356908254
156.48,-11.40472444959514,-0.6310390576663132,1.6539810464555844,-11.469036405809755,-0.5674099440323903,1.5494432441271528
156.52,,,,-11.43340534441539,-0.5278338382173439,1.4760757414668424
156.52,,,,-11.439936527378437,-0.5316211550429809,1.4599242755171906
156.52,-11.684442077598597,0.0263227914515,1.2294985273989734,-11.605621130817045,-0.16954487468045004,1.378189142625303
156.52,-12.87888464014572,-1.1568149704638555,2.4267918638300823,-12.16428736004997,-0.5585202906514051,1.892913292272477
156.52,-11.316225052062045,-0.6576482315643115,1.654227113408127,-11.801641945405134,-0.5978727407462899,1.747041238132831
156.56,-11.609186270440182,0.0674398562894026,1.2516052610133497,-11.701478003648486,-0.34984831275787315,1.4600444317486034
156.56,-11.218832123803818,-0.6762137260501653,1.639851410359494,-11.499572276209577,-0.46671547221371085,1.5445217371636133
156.56,,,,-11.503624366309918,-0.47914450969084954,1.5529969822099383
156.56,-10.346518207932505,-1.4352474711104113,0.6292515201802942,-10.95089046037764,-0.9325877621558182,1.1235266994481319
156.56,,,,-10.956941666267303,-0.9575094702587474,1.1153263292056994
156.56,-12.82704275070375,-1.1417048646120211,2.443382464988986,-11.854054327050045,-0.985851580956699,1.8376631838403101
156.6,,,,-11.77681395243295,-0.969099805374987,1.7526781020645477
156.6,-10.291415624518011,-1.3943652833834814,0.6699631000413352,-11.062859045993795,-1.2048942863114467,1.18054652303553
156.6,-11.384322804929486,0.8486547039414636,1.0507296821049714,-11.22517188443558,-0.36406305741866185,1.0777698198296832
156.6,-11.532826741433023,0.0663594246343821,1.2661886169964134,-11.410915819376104,-0.21513593729603928,1.2128380425460255
156.6,-11.09094620224033,-0.7040219562152137,1.6263050557676415,-11.284620298562476,-0.41050281230734137,1.3814527501634544
156.6,-12.751300846695733,-1.137317332334196,2.4384571635557144,-11.840928209372352,-0.683769580715197,1.754879916194659
156.64,-11.315333527105452,0.8259474286276033,1.0642266377910587,-11.550053314172466,-0.0822468120306129,1.400572736807069
156.64,-10.914133309352538,-0.7385357685620179,1.6024344371526935,-11.32179799486607,-0.33105723764749784,1.4565060032775206
156.64,,,,-11.32491091970298,-0.32225628384779315,1.4328745099606448
156.64,-10.212724588980826,-1.3328859243373432,0.7108567692378117,-10.816064325577793,-0.8255303691879837,1.1483576430057925
156.68,-10.808429728528113,-0.7565458198200804,1.5844358394526648,-10.704048053727446,-0.7823154237891808,1.293016821369573
156.68,-10.16722323928274,-1.292798372543884,0.7318864336181803,-10.494281641673307,-1.0378474050916588,1.0751138142289818
156.68,,,,-10.492338346841334,-1.0188218848432922,1.0581624377949597
156.68,-11.239904794955226,0.7995162966018671,1.0723665898700043,-10.810595206888745,-0.1401678197453842,1.021125096431876
156.72,,,,-10.743601021064254,-0.12161891885729746,0.9175912048298812
156.72,-10.70611883596348,-0.7696817826309884,1.560486921272844,-10.662957283340852,-0.46680687127257836,1.225960875329153
156.72,-11.166203513167666,0.772481146437881,1.077637395477503,-10.887359935694448,0.01613524785446074,1.1771042180991904
156.76,-11.225502992405325,0.0671647428720566,1.270486492708138,-11.01280625325418,0.05545474312510829,1.1452070312598095
156.76,-12.467538436443094,-1.131990420171993,2.4024089437486915,-11.597140749812874,-0.4473510673747435,1.6656658260765203
156.76,,,,-11.594323177248198,-0.4679817157396673,1.6585537119076081
156.76,-10.61732817565883,-0.7872474349245369,1.5495367098291044,-11.140345409720286,-0.6817717400272251,1.6693190324933722
156.76,-11.088368586024856,0.7337569066616927,1.0905083731785323,-11.136264058209148,-0.12405613059049307,1.396677340738776
156.8,,,,-11.05601166594243,-0.14447133702273987,1.3023139369349108
156.8,-9.995936601482454,-1.243692503639176,0.7565894126760955,-10.53598794293986,-0.6841540921291652,1.0204012356934764
156.8,-11.021022015519764,0.7134702204695214,1.0805824512157811,-10.734747824609501,-0.10073846321472602,1.0440681201668893
156.8,-11.160359505302328,0.0443597121008749,1.2607094466276685,-10.874151363496457,-0.06848141387548325,1.14282567010513
156.8,-10.540065349104516,-0.7992961760548255,1.5351492623065373,-10.750380664989702,-0.3270367597813445,1.310713622066787
156.8,-12.39266698718973,-1.1359302932394133,2.382742760052825,-11.330945679345879,-0.6344741156984185,1.7389363847544947
156.84,,,,-11.268104916616593,-0.6915139190065143,1.6912825306171757
156.84,-12.33710542686749,-1.1388916011721162,2.368492605150716,-11.736251323363412,-0.9272719924103637,2.0445282948947567
156.84,-11.069770422274145,0.0676959043079417,1.2260362888104035,-11.444850556582244,-0.5206321863583109,1.7282200096764648
156.84,-9.942858070863249,-1.2314281932602829,0.7477759688605866,-10.90832504196254,-0.7881595771396054,1.419934564601073
156.84,-10.470013341018252,-0.8046479940939086,1.512847374541922,-10.726061018501563,-0.790122461023304,1.4885926546680004
156.84,-10.94552082472397,0.6660406027645344,1.0600478638487858,-10.796761047337013,-0.22614657243831057,1.3521072476828864
156.88,-9.886090153412688,-1.2090152149237468,0.7345683232097873,-10.345550533942399,-0.6311164318732111,1.0678577260245337
156.88,-10.387970047966212,-0.8093891661422853,1.484479128634557,-10.37972845138603,-0.6742815094288542,1.2110492014144747
156.88,-12.25685660764222,-1.1430288812406344,2.347607447041775,-11.140889178930978,-0.8850928091817295,1.6844655217152025
156.88,-11.004773708498384,0.039048310492352,1.219501082977936,-11.112422317474502,-0.4654529913744434,1.5320535261604884
156.88,,,,-11.099850630630383,-0.4870495189876713,1.5478041645671585
156.88,-10.877204646223593,0.6418049036126978,1.0485734424723323,-10.963107395341789,0.09697757146791496,1.280134607044782
156.92,-10.38063007335771,-0.8163850159730521,1.4923943871860377,-10.663185817724457,-0.3111658704181519,1.4265057895503586
156.92,-12.18255354862736,-1.1523380908536618,2.3186455697015904,-11.256449731368082,-0.6515237630892406,1.7687978943404083
156.92,,,,-11.25056237146823,-0.6770877162959654,1.7511798927618338
156.96,,,,-11.154460398935734,-0.7486989791501358,1.7603513867124883
156.96,-10.30268001190949,-0.8219990613770465,1.46747208117844,-10.71303230542893,-0.7881790032326662,1.6410758812238093
156.96,-12.104221544248356,-1.1627180791810758,2.2873274167408155,-11.36922259313565,-0.9619939707634853,1.8973860577046258
156.96,-9.785105094829865,-1.2310723786543918,0.7117399735940365,-10.65910604344597,-1.0687423052085674,1.419544491001635
156.96,-10.838265743375654,0.0075302967632852,1.1542645928905904,-10.711269139819496,-0.6575561956678384,1.2678159461102718
156.96,,,,-10.720660427284084,-0.6636945015375961,1.2555119754623787
157.0,-12.012004468794713,-1.1698469138840062,2.2595080541437813,-11.281871443083066,-0.9174396147793326,1.707807038872924
157.0,,,,-11.286681924384826,-0.9076305437975742,1.6982609152027304
157.0,,,,-11.26025118006808,-0.916291460107027,1.7065486691964595
157.0,-9.690429473119709,-1.195248741099959,0.6879942628552512,-10.368607899583633,-1.0706724177367628,1.0933900709043418
157.0,-10.167995390762554,-0.8276128419657257,1.417401692095294,-10.25758071677411,-0.9200408736586785,1.217851123624986
157.0,-10.735385835666394,-0.0019124741643846,1.1160759078977167,-10.386706228846677,-0.5082798181131796,1.1931244749937802
157.04,,,,-10.28055898032428,-0.5673221384835878,1.21778897314111
157.04,-10.539637642964918,0.389203523259143,0.9901566927147548,-10.421853262408792,-0.11187314661648819,1.1447224475759106
157.04,-10.62720698842252,0.0033897548824202,1.1016440838221435,-10.476944171494539,-0.07702731921017043,1.114381663221629
157.04,,,,-10.462475582545078,-0.05115556446943748,1.128836910622812
157.04,-10.110434666542425,-0.8327720853090647,1.4002278161836934,-10.263504744462425,-0.39616741371720643,1.2569479379619815
157.04,-11.924056168964276,-1.1729259485439332,2.2398596141297133,-10.979503157606988,-0.7667999559283626,1.687947620320834
157.08,,,,-10.909181898972523,-0.8479692894096744,1.709920253588647
157.08,,,,-10.90873110762117,-0.8437749160154576,1.7032078968563824
157.08,-11.804037695979131,-1.1803189375258003,2.2071668558529542,-11.45739277622117,-1.0158576115320652,1.961300937935006
157.08,-10.531343623618737,-0.0409563108056578,1.1112549300522083,-11.04780445069378,-0.5641565237529778,1.531674394903356
157.12,-10.343547644861603,0.2749510452322376,1.0894140782657056,-10.702227565764819,-0.3162241588278992,1.3733133594555578
157.12,-10.682504189160902,-0.3089474593979394,1.2654122546361202,-10.746804924604062,-0.29957478160276313,1.3163745974280137
157.12,-10.442635816156251,-0.0899527261360153,1.1586149559102497,-10.672313410938658,-0.2132206439544302,1.2457882987818143
157.12,-10.464794548996071,-0.3177304042058299,1.1646411515458732,-10.597189891157715,-0.20998797311483358,1.2291143771842254
157.12,-9.475850027368276,-1.2061389500083517,0.7418427437497238,-10.167777169209987,-0.558215683658016,1.0751871993596116
157.16,-10.362664323552217,-0.1435462479231325,1.2204691904875895,-10.198323804354567,-0.41354709293939146,1.1072462998448118
157.16,-9.404626851745766,-1.2057843856349744,0.8116641836691759,-9.952251385858322,-0.7305817662825072,0.9929449670731333
157.16,,,,-9.944472322220221,-0.7479118059681783,0.972903525603024
157.16,-10.356473286537112,-0.3554710905762653,1.219658822464342,-10.141614093615708,-0.5601942503572317,1.1096987255716793
157.16,-10.25239703502251,0.2442861323129013,1.1598036181792393,-10.238733732716831,-0.21619868028184125,1.1517123253010508
157.16,-10.583084940610131,-0.3455690121931226,1.3149634233962926,-10.3961461927918,-0.2607322422651889,1.2739779112765335
157.2,,,,-10.398000792287146,-0.3075821148655164,1.3292805140180204
157.2,-10.458460119768745,-0.3685598972285264,1.407408482029689,-10.419285506875923,-0.3638304330829509,1.371189334800534
157.2,-10.245740941191478,-0.1720184947728316,1.3034216553552984,-10.30960349601005,-0.2849864672462853,1.3321926882224653
157.24,-10.16810714091387,-0.3810158662096426,1.447135830346718,-10.196947436413547,-0.34934772920571977,1.3674664932198755
157.24,-9.245807586252978,-1.1950936642048056,1.0533905298228712,-9.793710256812957,-0.6619849895186762,1.285442068804917
157.24,-10.03959484242651,0.1382964433630215,1.4070904697982292,-9.880324317113706,-0.402157621198391,1.3533046957286978
157.24,-10.149768710205366,-0.2115356412490327,1.442482343099204,-9.982025322031388,-0.3323399180201313,1.3884034344500094
157.24,-10.324127771611266,-0.3721684303327952,1.5100596428383253,-10.100405802862474,-0.35373202854600705,1.4346637868897794
157.28,-9.970835669765348,0.1078120985909776,1.5743766260483534,-10.044122540800172,-0.21248637773605822,1.4881650895923264
157.28,-9.174110824267236,-1.1917219394265446,1.231444623663124,-9.682312955607754,-0.6090011586747964,1.3809913071071318
157.28,-10.238593971764749,-0.3914837367013877,1.6560973228018598,-9.877763709109534,-0.5261158969809916,1.4996133169043226
157.28,-10.075138045257914,-0.4003138868577133,1.6049988356491427,-9.950216570055114,-0.49112946567772964,1.511155573435797
157.28,-10.087662231653976,-0.2503784625652924,1.600195506974107,-10.023526867228455,-0.4490886664229359,1.5807208997482676
157.32,-10.054683177715846,-0.2949516584789852,1.7906812251001714,-10.0104993237898,-0.39200932651982406,1.6584190891854265
157.32,-10.16872808216351,-0.3076894149331128,1.838617327034592,-10.069290197438002,-0.39757602612475323,1.6772092080837397
157.32,-9.14783402237966,-1.2024939456054908,1.4195107861084184,-9.741698401786651,-0.6909667822233589,1.5590219491473913
157.32,-10.051685516951864,-0.3071682493833185,1.778230849882974,-9.81992571082461,-0.5936075973252272,1.6607345517363183
157.36,-6.968691167168393,-0.3790312653655886,2.2622752557155,-8.561915292268692,-0.5400765342525005,1.9121543025223984
157.36,-9.858234162578754,0.0759588010415851,1.8982699947073527,-9.051648102202972,-0.3157840322974889,1.9221287554500837
157.36,-9.104692353501626,-1.2272052598505134,1.5891768048392307,-9.048872041793546,-0.6876844275404571,1.8199272883801345
157.36,-10.15141812699403,-0.4441134426215232,2.005403381971193,-9.537874107256965,-0.6108369778914141,1.8630650791340329
157.36,-9.97049304794214,-0.280691161683138,1.9308450265165893,-9.681606494773131,-0.49080183168663244,1.914438436564565
157.36,-9.991313245004577,-0.4542997693570913,1.9451965973600591,-9.824922049336664,-0.4649602317816332,1.9107446726302593
157.4,-9.930957290613817,-0.4776088722341011,2.083485738149601,-9.803394468878434,-0.5458228811133511,2.0002550526681326
157.4,-9.807686518822118,0.0510331946424882,2.0636037960151445,-9.788974486503188,-0.3644294073498661,2.023233851354087
157.4,-10.080415164929905,-0.4677773128750367,2.1321439356614205,-9.939647126589229,-0.39986952664434744,2.0447307260165934
157.4,-9.06213561212565,-1.2318532407411076,1.7420112773191387,-9.591399485349077,-0.6962962716395587,1.951052658145215
157.4,-9.933925924089143,-0.3344308917904331,2.083696638763004,-9.723599079102417,-0.582311721028728,1.9937355637356278
157.44,-9.848366839501503,-0.3299424590660761,2.1884681289314933,-9.75787910160804,-0.5172534938148199,2.071523288977783
157.44,-9.743329480427231,-0.0145172481668829,2.1829702410295804,-9.731367420143064,-0.2945697635272345,2.094577128549064
157.44,-9.06938087560241,-1.1844409333665296,1.9989673834952624,-9.456136917244534,-0.6818600285759021,2.022153925381701
157.44,-10.69197041090986,-1.0442409597791569,2.548971931182501,-9.946070538082518,-0.8198093202664001,2.2354582104264105
157.44,-6.8486718853163975,-0.4183664163822279,2.504189251250277,-8.779739714931269,-0.6131717621687786,2.300110915740808
157.44,-9.015625049710554,-1.237722888564487,1.882042841834661,-8.861131583985294,-0.8637545490139426,2.1580015164077824
157.48,-10.630044466219294,-1.0416403784755306,2.6117076738127225,-9.590834273904466,-0.9406276715860967,2.3339285787936177
