timestamp_sec,X,Y,Z
155.08,-10.695289198780392,-1.6353075079071793,0.10530116500303426
155.88,-10.741405909237773,-1.6258160078604704,-0.03320525054788666
156.6,-10.296194773448976,-1.392013255350022,0.6505535025552632
156.64,-10.241238980863066,-1.3790413394113703,0.6782837207302482
157.0,-9.704133907417951,-1.1801675331018737,0.694763360503688
157.04,-9.618793078103478,-1.1911487034477874,0.6777354089544514
157.16,-9.385439526823122,-1.1963449647678883,0.8128011888304703
157.2,-9.319911134381831,-1.2043152137941147,0.9241132565857919
157.32,-9.132623913340586,-1.2271629389955294,1.4087876145441125
157.48,-8.975636505366722,-1.2242599903471578,1.9962376172856218
157.52,-8.933213541212023,-1.2327217699818112,2.1021341405922374
157.56,-8.902825822097052,-1.2625113532346925,2.18484147976884
157.64,-8.809765282466818,-1.2460822398207083,2.3376313841772207
157.68,-8.781807745085336,-1.2465367655294228,2.3910045458127303
157.84,-8.62105538681955,-1.2569450869324035,2.3989846624781705
157.88,-8.564000445815061,-1.2889556554791586,2.3623071054163467
158.88,1.1775044339604284,-3.0144492689768554,2.065482524941077
159.08,3.018191591376884,-3.236107607708405,0.9999100416333219
159.12,3.3816576986313143,-3.2645814938823885,0.7344057156621272
159.24,3.47647706095854,-2.8757189701345744,1.3144064079897388
159.28,3.510109790460669,-2.8263837936695784,1.5361766884747734
163.16,-3.481389752742884,0.8837073339566525,2.111909921631635
163.4,-5.411572942216143,0.7949211307394825,0.8040825239542851
163.44,-5.33390559520147,0.532673203847723,1.0097252794908165
163.6,-4.881402773136655,-0.4617433421175819,2.1239524375727923
163.68,-4.621807495079377,-1.0209507813808707,2.5985347833924175
164.8,-49.15870279283384,36.94008174472261,20.148618486066212
164.92,-1.4197402026236312,-7.927048163771194,2.271287021891352
