timestamp_sec,X,Y,Z
157.16,-10.344841811597117,-0.3386302806086719,1.2122424923312078
157.2,-10.292635085653881,-0.3445404008674175,1.335560432411989
157.28,-10.126911942478056,-0.3694655055131344,1.6139749128382348
157.32,-10.09224739748667,-0.38475808595951105,1.7984367266919563
157.36,-10.03910874295831,-0.4191748553814364,1.965216695843765
157.4,-9.948271874932745,-0.44019729566594085,2.0904878918684617
157.44,-9.895480235809835,-0.4560578555649673,2.204255239419698
157.52,-9.81643489222301,-0.4804472842795682,2.4282980032337464
157.56,-9.797628558927858,-0.5016798408463994,2.507571100927345
157.6,-9.719786992381781,-0.5098785546886713,2.5784758411747033
157.64,-9.639463422229525,-0.5488138023051664,2.6097405110226877
157.68,-9.597913841843377,-0.5665086554692454,2.6538259463298584
157.76,-9.481808428101088,-0.6109871393908122,2.6673937762141153
157.96,-8.860318870047946,-0.8100285094145796,2.725901390631629
158.88,-0.021022832339140582,-2.3000383743112507,2.25672927085971
159.0,0.8481164551655512,-2.3258292665209526,1.7147122907222447
163.44,-5.290576315641477,0.5453796493219696,1.0503182789832501
164.8,51.86315037408329,-30.64075205865307,-15.36299585521
164.84,-2.3042892750880064,-6.952885598383969,2.7908345016006573
164.92,-2.180903238983751,-7.316766577388202,2.396632947368597
165.48,-1.842966413484191,-8.885299380489135,1.4640215827821583
