timestamp_sec,X_est,Y_est,Z_est,X_det,Y_det,Z_det
157.28,-10.280743084066337,-0.21424557988690446,-0.5484899924227763,-10.071640325275522,-0.2074964427415576,1.581936343272658
157.28,-10.296943945569389,-0.38045836411463807,-0.015192355343410065,-10.126911942478056,-0.3694655055131344,1.6139749128382348
157.32,-9.954767891075306,-0.7260959920991367,-0.08437743601289349,-10.09224739748667,-0.384758085959511,1.7984367266919563
157.32,-9.711280408067639,-0.8746568854406432,0.43915105587505743,-9.132623913340586,-1.2271629389955294,1.4087876145441125
157.32,-9.786921720060048,-0.6340077779364752,0.9802561564472182,-10.135877026734487,-0.380155042258972,1.7942929314563558
157.32,-9.852998071937298,-0.49718825674364814,1.2788965036835764,-10.02210981775688,-0.2707979725452888,1.7656128141942216
157.36,-9.88010690474725,-0.5693933585236405,1.082594271642965,-10.03910874295831,-0.4191748553814364,1.965216695843765
157.36,-9.921298194174593,-0.5054989975247686,1.4378555699967281,-9.977435120926094,-0.2857590054059186,1.947965337327628
157.36,-10.010132183494967,-0.47075514881738384,1.699978337359954,-10.113472264346663,-0.4118458851145609,2.004680582690824
157.4,-10.072679656570106,-0.4783770929342645,1.4087332532245493,-10.067309424683572,-0.4317151932666095,2.1327063747941457
157.4,-10.010837160014832,-0.4699542839814974,1.6761672833318813,-9.948271874932743,-0.4401972956659408,2.0904878918684617
157.4,-9.973220564549365,-0.39181303975949366,1.8554833806955449,-9.917218064504247,-0.2976729972361143,2.0915013101328355
157.44,-9.924833106508652,-0.42427555170858916,1.603746869226967,-9.895480235809837,-0.4560578555649673,2.204255239419698
157.44,-9.871618224027296,-0.39287397329963164,1.901112297724545,-9.852917443951576,-0.3288592059544863,2.190957068849238
157.44,-9.913455626108323,-0.414450859508854,2.0506128120897995,-9.985594142042933,-0.44819338027522,2.239558560098593
157.48,-9.453508799768532,-0.8024370340298801,1.462361759495118,-8.975636505366722,-1.2242599903471578,1.996237617285621
157.48,-9.639190962393284,-0.5589906488489659,1.8622981412967616,-9.782212917479926,-0.3077588408247053,2.291789193937916
157.52,-9.40134109362988,-0.8887727770588426,1.418552711283369,-8.933213541212023,-1.2327217699818112,2.1021341405922374
157.52,-9.654099284217656,-0.6413719884765167,1.9336922503450797,-9.81643489222301,-0.4804472842795682,2.4282980032337464
157.52,-9.702411720381965,-0.48187634061013807,2.1782613343791843,-9.742057961339132,-0.3768512222553641,2.391041972562782
157.52,-9.755329977507678,-0.48001369837336805,2.293804364131922,-9.849627330303123,-0.4749553117703615,2.4312026364150188
157.56,-9.788131689849058,-0.5115899811813892,1.9231964599117761,-9.808577241902952,-0.4972160083552865,2.498217971126948
157.56,-9.743612836007824,-0.45870802644329006,2.1563613320804556,-9.686352149171949,-0.3883452293417926,2.459557343005228
157.56,-9.770428717812873,-0.46809177804648106,2.308712331599433,-9.797628558927858,-0.5016798408463994,2.507571100927345
157.56,-9.333166502143266,-0.871760497557462,2.2289064033399826,-8.902825822097052,-1.2625113532346923,2.18484147976884
157.6,-9.501493216660394,-0.6921887319537157,1.962559842915666,-9.71978699238178,-0.5098785546886713,2.578475841174704
157.6,-9.57043166139586,-0.5625479796787913,2.271351435943392,-9.736856076606562,-0.5066689594589885,2.5469112985312305
157.64,-9.608078678543581,-0.535570061459391,1.8741900377686245,-9.739814726222011,-0.5416189735230499,2.6199301757901186
157.64,-9.626293239854222,-0.5185093268040826,2.1793485199087743,-9.639463422229523,-0.5488138023051664,2.609740511022688
157.64,-9.608767811445714,-0.46915723885547295,2.3478399088943753,-9.567698848716631,-0.3961016911152838,2.5591028753325307
157.64,-9.21319664072772,-0.8372561862563354,2.33465103056386,-8.809765282466818,-1.2460822398207083,2.3376313841772207
157.68,-9.344512455273154,-0.6153475734312779,1.9729609204906937,-9.50647616261173,-0.4167692323218641,2.588324421234231
157.68,-9.045947496693673,-0.903071588802906,2.182855668107721,-8.781807745085336,-1.2465367655294228,2.3910045458127303
157.68,-9.360469485158049,-0.7409991774149814,2.4123086156719644,-9.67902919468097,-0.5608979617951942,2.650548357301993
157.68,-9.471773307209173,-0.6472520654498477,2.520698579378401,-9.597913841843376,-0.5665086554692454,2.6538259463298584
157.76,-9.480948232033107,-0.58456129701874,1.311839088668893,-9.39802147316859,-0.4369824444978177,2.609481358116168
157.76,-9.524298124058232,-0.5786161896303799,1.7055868990776313,-9.605807790102189,-0.6044307248458418,2.682589792818112
157.76,-9.495359586444852,-0.6108709958106495,2.053898072961127,-9.481808428101088,-0.6109871393908122,2.667393776214116
157.8,-9.404490843420303,-0.5491614026470463,1.663358342398784,-9.333803371897938,-0.4526610641576478,2.5827775733717653
157.84,-9.295586903739956,-0.4896949166865396,1.2180316156612032,-9.293547025477672,-0.4773100265100656,2.564718254207329
157.84,-9.26902794177972,-0.3818133077381041,1.684968365598266,-9.240231951892032,-0.3159875971105774,2.57218669564709
157.84,-9.047127353726124,-0.9248859803661562,2.0786243522684233,-8.62105538681955,-1.2569450869324037,2.3989846624781705
157.88,-9.138596356219326,-0.784599270373362,1.5976176721372097,-9.235105532220029,-0.4984244411270079,2.508634105400912
157.88,-8.812823309722615,-1.0025055021631624,1.8786110031362409,-8.564000445815061,-1.2889556554791586,2.3623071054163467
157.96,-8.836480852362454,-1.0703586203637976,0.5044258398134893,-8.860318870047946,-0.8100285094145796,2.725901390631629
158.08,-8.689615815575557,-1.2131706149754566,-2.348957980958375,-7.785947114988868,-1.0665584581177108,3.1891953375121465
158.28,-8.717668452139094,-1.5466079233997894,-8.512595051269674,-6.030992665468664,-1.476572288952309,3.5122472154955577
158.4,-8.737904229630546,-1.7346469791138042,-12.356667152854133,-3.821225750858592,-2.247389460806402,3.611482747798358
158.44,-8.753992502290735,-1.8040016787764588,-13.654139006142964,-3.4113940739562363,-2.2842348010415083,3.5581758282180966
158.56,-8.795015939207007,-2.017189409865541,-17.692008268363107,-2.225870940001368,-2.3738454196928864,3.2916106967804204
158.88,-8.822029840455636,-2.5580591763748517,-29.435489351499715,-0.0210228323391405,-2.3000383743112507,2.25672927085971
158.88,-8.829179203316535,-2.5392462743287827,-29.467447846262857,1.1775044339604284,-3.0144492689768554,2.065482524941077
158.88,-8.842022836803526,-2.565800687425834,-29.499371276172084,1.1250334711301917,-2.6467259656938427,2.1762783303718143
158.92,-8.849937461148988,-2.6386631054886225,-30.98408412960575,1.6609734942090015,-2.518369572737809,1.920567570831738
158.96,-8.870895346481243,-2.70771693084525,-32.50730907116621,2.349156872223076,-2.3498679709457755,1.6240448729363317
158.96,-8.863183215377402,-2.727802406644928,-32.53264046938807,1.88243611426092,-2.664427385153856,1.7925495332002892
159.0,-8.861180350046919,-2.821809930862928,-34.05110107956626,0.8481164551655512,-2.325829266520953,1.7147122907222447
159.04,-8.87374489652086,-2.931265214000135,-35.575333199939706,2.647046351326781,-2.617372850353246,1.3058272665918882
159.08,-8.890894519405366,-3.0047998573274017,-37.13122546648421,3.018191591376884,-3.236107607708405,0.999910041633322
159.08,-8.877878342411085,-3.002638286646057,-37.16917787703033,2.9397825200214,-2.707267348601302,1.0933221306336456
159.08,-8.888740654873413,-3.0361802780166998,-37.187971374579355,3.0349328585117745,-2.60586100110932,1.047742352169672
159.12,-8.902779876348006,-3.0878657377256795,-38.777169627108684,3.3816576986313143,-3.2645814938823885,0.7344057156621272
159.12,-8.908478116240202,-3.0717577562579303,-38.83559630849281,3.277132233770666,-2.6512145931263107,0.9315474493095276
159.16,-8.909770761244934,-3.123447775695464,-40.43475134678765,3.470993861755013,-2.307436622609308,1.2711888342462645
159.2,-8.886616716641102,-3.1924195917890907,-42.01169701809442,-15.970403272731575,-6.773124479796056,3.33638097976802
159.2,-8.895239086263079,-3.186264871098049,-42.08151642155637,3.465037477744669,-2.165942595559021,1.5954587092902213
159.2,-8.887984229571943,-3.2142908781664556,-42.1253651164594,-12.575200978208647,-77.6560680323174,33.800707006708286
159.24,-8.927919066629002,-3.295041064556717,-43.77826736099353,3.47647706095854,-2.8757189701345744,1.3144064079897388
159.24,-8.961887370718125,-3.276522941766758,-43.81894874454896,3.307288651865509,-2.078483618402659,1.744451098641058
159.28,-8.96529267685421,-3.345214461008617,-45.46732428867097,3.510109790460669,-2.8263837936695784,1.5361766884747734
159.28,-9.003466011257515,-3.339463527546223,-45.48805565708175,3.314950455652327,-1.893154668282044,2.004747052202308
159.32,-9.047757734849299,-3.357826853522451,-47.12029090896774,3.3138099489720454,-1.738657047792568,2.2233098634325
159.4,-9.052308111159588,-3.477730768355759,-50.47301442011017,3.2966913086960563,-1.1376895922526395,2.567059518739378
159.4,-9.029808283591448,-3.453456691483251,-50.521239334046044,3.568946197263911,-1.2553027497457516,2.7173025787179044
159.4,-9.036363050192003,-3.4412185058854385,-50.55261222348283,3.4916606016862564,-1.251006355428584,2.627522121183594
159.44,-9.059581243986155,-3.4779185066139866,-52.18264339577844,3.427995993408856,-1.1272314031107382,2.804957830562294
159.48,-9.07477913065072,-3.564951869664305,-53.94497391623389,3.587537924064046,0.6752063149572693,2.5728697657221864
159.48,-9.041032726609656,-3.5420953208719825,-53.94312285148189,3.308955106556995,-0.8793136005828665,2.962859230391922
159.48,-9.049865845327577,-3.5403856732069006,-53.9888183135274,3.516972463575277,-0.9163972624093182,2.9761134782041103
159.52,-9.07634973189654,-3.6003633274654194,-55.68845598491062,3.308184015551503,-0.733705668979863,3.107426523501533
159.52,-9.057226465205689,-3.6267579087592616,-55.7511629355269,-12.28358555172984,-70.82279523202556,29.26060235626765
159.56,-9.035264569080391,-3.6634746434728997,-57.44431645122433,8.898897776876016,28.29872629214762,-5.535180758715609
159.56,-9.012365858405756,-3.73895369554736,-57.47747196175836,3.289836626951505,-0.5560789339204948,3.210038866963812
159.6,-9.00246850755582,-3.795748327020714,-59.22731530981367,3.274574364603262,-0.3740131968202459,3.33287980290862
159.6,-8.944966201210704,-3.8178192763154506,-59.302571459735866,-12.249365357384852,-69.67484636451465,28.56786141741932
159.64,-8.959228765607175,-3.9059486877460774,-61.071335655581514,3.548575285490259,1.363513355270126,3.087574808641138
159.64,-8.90580976618484,-3.9144277300842654,-61.143819081484786,3.2671400284185363,-0.2220439859783091,3.434132561444774
159.68,-8.891440567651507,-3.96037387951302,-62.90558345748736,3.1828283962113213,0.0368946780857874,3.417379920519482
159.68,-8.890809882016145,-3.913588755949251,-62.952768903144445,3.514978066457388,-0.1170270564572928,3.638647803685727
159.84,-8.888858376921327,-4.241151987735898,-70.35961861506445,-16.144924856365083,5.817252950601288,-3.836636801232287
159.88,-8.905375712282247,-4.291213888010335,-72.30289424717738,-185.3384451926576,306.0977392166952,-50.5252092052536
159.88,-8.930673801934038,-4.296549125712991,-72.36321583693731,-16.140544689002795,5.786245131089177,-3.8223103120868
159.92,-8.968323817752525,-4.3097681264523615,-74.23427317003076,7.853184699981061,-5.909222185405833,4.359085065534369
159.92,-9.00781038923649,-4.322876998004329,-74.25235712464772,181.7873623247604,-18.60739297455074,32.687606159373
159.92,-9.028317229375228,-4.3054922238868905,-74.258349804484,-12.139442092778188,-67.98284250385537,27.41131288926708
159.92,-9.017581801598244,-4.351539418051289,-74.25651050859481,3.155448321312856,1.000252307049218,3.6962572621533
159.96,-9.013470088483642,-4.41929743349625,-76.1379518159675,7.870654232898047,-5.867960992814415,4.357809258877995
160.0,-9.0472052811983,-4.457156726197975,-78.08410448965685,11.147127101599418,-1.6934521003498746,3.241339824381784
160.04,-9.099636233670308,-4.5432214864901175,-80.01046878525888,7.855995981931446,-5.727424332518198,4.314833491732857
160.04,-9.137451501193066,-4.516325084416085,-80.00664084438093,10.49159702919878,-1.670033228426007,3.072119319478115
160.12,-9.11799874078211,-4.624689882715369,-83.9724291791522,3.5634830339903143,1.56826843113984,3.561623350233717
160.12,-9.124115873711581,-4.660152918566473,-84.00045760058123,3.670055171850682,1.6743687129245446,3.491445235802161
160.16,-9.13051113990924,-4.80385867193591,-85.97827964263115,3.656782386240792,1.825414806181474,3.3900026272520534
160.16,-9.142016271724943,-4.804770130061503,-86.12190042294057,3.591536858863975,1.737653937282126,3.464185615368207
160.2,-9.12100543462535,-4.915547835372005,-88.14273264983177,3.57521981583126,1.8457246014000253,3.3666032025619708
160.2,-9.09350976842208,-4.888713067394149,-88.1505127033617,-12.670190768686911,-4.174761659097158,-0.530326981713062
160.24,-9.05210497579444,-4.97581674436251,-90.23530412363681,3.0315245775552007,2.3012519827619915,3.103396786361192
160.24,-9.035632910017535,-4.9673436197435965,-90.26029189128138,3.2607961087980533,3.463910945707928,2.842918254452629
160.32,-9.028820600529697,-5.07640156316635,-94.28902439293975,3.273694158617656,3.800190475196856,2.5638419347535635
160.32,-9.045349344375117,-5.130550019365864,-94.37884243025356,3.025135315036468,2.5502497964151347,2.8232528915696133
160.32,-9.031230161228983,-5.164465822966254,-94.52810863912161,4.370475137375515,-1.064740773358139,1.6958212631112783
160.32,-9.071440819762277,-5.184961920802289,-94.54026618514158,5.86076349703955,-2.18726388763468,3.414350927903264
160.36,-9.08744390909288,-5.22341299336954,-96.6566099749106,2.967228312106984,2.7644362207946145,2.676405384962357
160.36,-9.034223506397367,-5.278496918154976,-96.69510080741745,-11.884012793305406,-76.33600570178585,31.35693336185385
160.4,-9.108486619947277,-5.379503441513315,-98.77526572429156,-16.143339021749377,-8.092017602446797,4.267133329725677
160.44,-9.114373617454776,-5.420059449334484,-100.84181088122841,2.9743422500759538,3.0168280302328943,2.3051694790316457
160.44,-9.119915242093292,-5.466200523565592,-100.8156523499233,-11.842079563360503,-79.2139920231611,32.83309158952112
160.48,-9.147836006501498,-5.56592647891945,-102.9386316165169,-11.822381376516256,-80.35690174342501,33.41407758835706
160.48,-9.147513053493462,-5.5786517825093265,-102.98284824652863,1.0955511677763643,2.839932222345373,2.276001125554772
160.48,-9.189188071004052,-5.631455953462291,-103.03239480035224,-16.12239484662386,-8.010539800037858,4.19995505522428
160.52,-9.237926275719099,-5.613511591249137,-105.09830659626411,-16.10240277443132,-7.948734663903452,4.145350924970921
160.6,-9.277250967945724,-5.723667941882415,-109.3087508309021,-16.1370477919162,-7.969759831529266,4.190382393787266
160.6,-9.285430429572148,-5.729336294780897,-109.31876898233364,2.9431899343613,3.353428721864294,2.412233855273985
160.6,-9.242026493287147,-5.707142533926358,-109.35228978994469,-11.799587375389216,-80.16254562013725,33.25807228179178
160.6,-9.290547569725534,-5.6727496331371565,-109.43858870182467,6.093916832208331,-2.153735084987605,3.3084769596995773
160.64,-9.327759244313752,-5.712288777314364,-111.60341251922556,-14.60213500277244,6.239229232314186,-0.5212798053108254
160.64,-9.314677080676757,-5.653209482336289,-111.65968289861783,-16.18171400505564,-8.038328159389177,4.269549633666233
160.64,-9.24837282024006,-5.6700253762831965,-111.69862689927054,-11.837361365943208,-76.88263523054793,31.57144458495493
160.68,-9.269398091875933,-5.794343091398282,-113.8819860458768,6.419125231474963,-2.6090061855406503,3.835649432867508
160.68,-9.275821814644312,-5.789550762084158,-114.04655316181464,-18.64168636249479,7.017886661278914,-0.7726490767870422
160.68,-9.289784731421015,-5.847332486038678,-114.1763308518801,-11.875272929728494,-74.24199395254082,30.24556347662548
160.68,-9.324508772297335,-5.790296826626074,-114.23352492932412,-16.2237370340031,-8.101461550773234,4.340667247106851
160.68,-9.287032199604873,-5.794402601135015,-114.27766740046621,2.9423946164186097,3.3162667547066222,3.13489948967828
160.68,-9.282391757790567,-5.7726398081251915,-114.34353565985157,0.9435814230006468,2.91296201926137,3.0177146968455006
160.72,-9.303898893233747,-5.815835223530225,-116.66718672638876,0.8663579184709853,2.857920577781158,3.339009432568225
160.72,-9.351493606348388,-5.806114407064198,-116.73413322759853,2.9492856849630265,3.283347919357281,3.493348513355269
160.72,-9.377476869470305,-5.762442962944465,-116.76747634639365,-16.269149271141792,-8.166620104955534,4.412368470796463
160.72,-9.320083734279105,-5.755529816817968,-116.77238092508264,-11.91551485297825,-71.46563841608634,28.876361226058755
160.72,-9.316669445428294,-5.709417778697656,-116.77637907014469,-26.70346847640824,8.624994857661848,-1.4900276216160382
160.72,-9.295824637770789,-5.655701244536049,-116.85972902378033,6.628873967689411,-2.9022129137317303,4.105161351606475
160.76,-9.300350362709022,-5.707898134011527,-119.0406815525417,-16.30775972629507,-8.227432266313418,4.478960746294291
160.76,-9.286923518674097,-5.677111101020767,-119.17141533552252,-42.82788554819732,11.816876082990165,-3.1912460884547245
160.76,-9.251144709340618,-5.763012076016633,-119.27694080565838,6.835810275850089,-3.17631160825136,4.329548354256902
160.76,-9.205620853702367,-5.804506813788379,-119.42181264320845,0.8700224370336912,2.8278269646485863,3.624291899561909
160.8,-9.208642561273736,-5.861976269699798,-121.80602616369931,0.736314428539455,2.765443280749257,3.8926208269885865
160.8,-9.141924597619788,-5.937847035881882,-121.78504696834004,7.05828053163579,-3.465531793280827,4.544565138424398
160.8,-9.163313025515572,-5.9208278600559305,-121.87777494330206,-16.34438618069262,-8.272419257937429,4.535688571984997
160.84,-9.027004822037553,-6.055929190187626,-124.0779118185442,7.285515236940406,-3.7794735021460495,4.774745065667979
160.88,-9.034995448482734,-6.1159299775438125,-126.39246866990636,828.4842407539207,-161.82893623754836,100.07580293597404
160.92,-9.045910610050239,-6.140638114920997,-128.6276132127714,146.7498735023194,-26.00501537418702,19.76279051546932
160.96,-9.16403263150254,-6.2635169664124835,-130.9847291132267,88.89676132523637,-14.505488380761756,13.052640412356704
161.0,-9.237987952930027,-6.418731668593603,-133.38154048240563,66.81483276649028,-10.111333116794729,10.549547545475566
161.0,-9.259161523656363,-6.417680922212083,-133.41442082267784,8.009088728835664,-4.793564462506561,5.409050961476309
161.04,-9.216671187898692,-6.433185647595785,-135.73441387531346,8.195455309608583,-5.049260744423288,5.549562809671157
161.04,-9.217385957340127,-6.428802091131402,-135.77439900328164,54.97028651340754,-7.762925657649044,9.241998096926798
161.08,-9.252315614547014,-6.42847848842505,-138.1123456894726,13.247478666456669,-0.239023949694484,4.406931743289077
161.08,-9.186139863426549,-6.452358088063132,-138.08277675172704,3.22194064905042,2.7940593845133126,5.571519737282823
161.12,-9.22947843500047,-6.527999767004491,-140.42221261155933,8.438531749542365,-5.3897246750225145,5.73472445634328
161.12,-9.326982442327656,-6.5341375397635355,-140.46382739625378,43.00076457699849,-5.3881420735948256,8.010667773702062
161.16,-9.439660948597524,-6.54762342911239,-142.7965402840492,39.95599997728543,-4.790896181715427,7.708615135382874
161.2,-9.40191606414198,-6.664877674657163,-145.3059361543147,37.16681269196367,-4.243536862124762,7.471629632201817
161.24,-9.417946282247144,-6.6942361991785795,-147.7712852933709,0.6453826621740051,0.7762378334281608,0.7278187749744596
161.24,-9.439530856468137,-6.696171437606259,-147.9758821372737,-12.242337608314882,-54.58254343014014,20.692909161929386
161.36,-9.450220465341117,-6.951088810086279,-155.46508066711792,-12.273943295508944,-53.09641320283989,19.9976581153282
161.4,-9.413472369799928,-7.079932712869242,-157.93152521571682,-12.277698904948002,-52.90057656825163,19.90148283267028
161.44,-9.398932388240773,-7.046476797106243,-160.44970646370155,-12.280092621777314,-52.65884521394853,19.79091455063332
161.48,-9.41818012758722,-7.11551053407663,-162.97809103424257,-12.292689356852591,-52.40971819435298,19.677768160616736
161.68,-9.495798677478682,-7.444307271191727,-176.00379087898034,15.22060385373642,-0.5554189303874928,4.9499242144750815
161.76,-9.535426292366907,-7.5301682388926,-181.39909379799474,15.15274671729705,-0.5577040083938956,4.910636930363422
162.0,-9.74024122024893,-7.942428940883311,-197.9042612532726,3.3844929166283872,1.880986043785317,5.592038346252686
162.04,-9.803370866186246,-8.057826848137983,-200.5710422051926,3.657263952042024,1.689011295106925,5.706662244773222
162.24,-9.897740231537338,-8.323229683544545,-214.74371335203833,3.4362409811810792,1.579106233046086,4.420578283778984
162.48,-10.03294379249524,-8.75980708307041,-232.23747782074946,3.8378147543952736,1.3614391147262648,3.080671610099668
162.48,-10.094563653083735,-8.829891400836535,-232.19551014985947,3.4764141445418737,1.2653998435755052,2.7919414870321817
162.52,-10.201037728375852,-8.956307242861003,-234.90915595305302,3.786119061117856,1.3754332130812816,2.781382281461567
162.52,-10.361948575259092,-8.927634824592575,-234.99439501407727,3.653025177488004,1.345170519376357,2.74623585512106
162.52,-10.354207152535839,-9.019136377444031,-234.99305085377978,981.7504334239388,-134.19648611133647,191.36556232123056
162.56,-10.384736354463646,-9.11848334925603,-237.66251278547645,3.1815089938244268,2.847524392888215,2.451963982003188
162.56,-10.456918253715447,-9.229629616662612,-237.86451214371442,3.3365398569682347,1.306893355724921,2.8564892044452126
162.56,-10.402883248542544,-9.34325771820424,-237.93422177603543,3.372539775666388,1.287409072125456,2.8841519142207503
162.6,-10.48644476283838,-9.398852549909824,-240.9773443849784,2.9987933277013687,1.3166987771431802,2.8793767210488768
162.64,-10.592886887966992,-9.549660824380473,-243.93580475485857,2.4789457972216296,1.1802164400476711,2.9417820077400583
162.64,-10.491997689504045,-9.540622882191085,-243.98919582362538,-11.37619860243012,-85.96508219044205,35.58867251404614
