frame_idx,ball_idx,x_center,y_center,confidence
65,0,1476.654541015625,473.116943359375,0.4390143156051636
66,0,1477.5234375,465.3013916015625,0.4094434976577759
82,0,1423.98046875,483.45819091796875,0.5276724696159363
102,0,36.213809967041016,674.0810546875,0.40837961435317993
106,0,36.37047576904297,674.9549560546875,0.4139220118522644
107,0,36.453269958496094,675.0838623046875,0.41811200976371765
108,0,36.5232048034668,675.255859375,0.4186348617076874
109,0,37.288291931152344,675.3150634765625,0.415664941072464
110,0,36.82605743408203,675.4371337890625,0.4355652630329132
111,0,36.68146514892578,675.4930419921875,0.44057518243789673
112,0,35.78533172607422,675.0075073242188,0.4223729968070984
113,0,35.733177185058594,675.2548217773438,0.43082547187805176
114,0,35.91043472290039,675.4552001953125,0.44270339608192444
115,0,35.88860321044922,675.6080322265625,0.4261960983276367
116,0,36.117366790771484,675.7066650390625,0.4225764870643616
117,0,36.0751953125,675.7919921875,0.41892918944358826
118,0,36.172637939453125,675.649658203125,0.41926294565200806
119,0,36.26436233520508,675.5977172851562,0.40039438009262085
128,0,1713.0172119140625,613.8036499023438,0.4162207543849945
190,0,37.12992477416992,673.0826416015625,0.40416064858436584
196,0,36.372459411621094,672.36962890625,0.42156317830085754
203,0,35.92698669433594,672.3775024414062,0.4213775098323822
204,0,36.03131866455078,672.322509765625,0.40907973051071167
227,0,1839.957763671875,765.2279663085938,0.4099158048629761
229,0,1850.1903076171875,760.5148315429688,0.4596993327140808
236,0,1854.4453125,763.3428955078125,0.4383310079574585
267,0,34.74175262451172,673.6251220703125,0.40059417486190796
276,0,35.28386306762695,673.515869140625,0.4070417881011963
280,0,35.31340026855469,673.5855712890625,0.4011847674846649
281,0,34.96143341064453,673.6390380859375,0.4283876419067383
282,0,34.93974304199219,673.7803955078125,0.42413240671157837
283,0,34.96619415283203,673.593017578125,0.43165114521980286
284,0,34.97172164916992,673.5199584960938,0.4448085129261017
285,0,35.05560302734375,673.567138671875,0.4129416346549988
286,0,35.189388275146484,673.663330078125,0.42427143454551697
287,0,35.130802154541016,673.85693359375,0.4277500510215759
288,0,35.01581573486328,673.9140625,0.43814343214035034
289,0,34.79575729370117,673.9105224609375,0.45547956228256226
290,0,34.791934967041016,673.8323974609375,0.46856752038002014
291,0,35.376487731933594,673.443115234375,0.48235374689102173
292,0,35.51936721801758,673.3089599609375,0.4596738815307617
293,0,35.77378845214844,673.0784301757812,0.4431336224079132
294,0,35.66766357421875,673.22802734375,0.4414472281932831
295,0,35.377140045166016,673.02685546875,0.4306502640247345
296,0,35.81330871582031,673.3594970703125,0.42024505138397217
297,0,35.73579406738281,673.4072265625,0.4546659290790558
298,0,36.02762222290039,673.27490234375,0.436842143535614
