timestamp_sec,X,Y,Z
158.88,1.1250334711301915,-2.6467259656938427,2.1762783303718143
158.96,1.8824361142609198,-2.6644273851538562,1.7925495332002892
159.08,2.9397825200214,-2.707267348601302,1.0933221306336456
159.12,3.277132233770666,-2.6512145931263107,0.9315474493095276
159.24,3.307288651865509,-2.078483618402659,1.744451098641058
159.28,3.314950455652327,-1.8931546682820435,2.004747052202308
159.32,3.3138099489720454,-1.738657047792568,2.2233098634325
160.12,3.5634830339903143,1.56826843113984,3.561623350233717
160.16,3.591536858863975,1.737653937282126,3.464185615368207
160.2,3.5752198158312596,1.8457246014000253,3.3666032025619708
162.48,3.8378147543952736,1.3614391147262648,3.080671610099668
162.52,3.7861190611178555,1.3754332130812816,2.781382281461567
162.56,3.372539775666388,1.287409072125456,2.8841519142207503
162.64,2.4789457972216296,1.1802164400476713,2.9417820077400583
162.72,1.5480396547356958,0.9920902391536216,2.9518939472995243
