cam_id1,cam_id2,timestamp_sec,X,Y,Z
13,3,157.36,-10.113472264346663,-0.4118458851145609,2.004680582690824
13,3,157.4,-10.067309424683572,-0.4317151932666095,2.1327063747941457
5,13,157.4,-9.948271874932743,-0.4401972956659408,2.0904878918684617
3,1,157.4,-9.917218064504247,-0.2976729972361143,2.0915013101328355
5,13,157.44,-9.895480235809837,-0.4560578555649673,2.204255239419698
3,1,157.44,-9.852917443951576,-0.3288592059544863,2.190957068849238
13,3,157.44,-9.985594142042933,-0.44819338027522,2.239558560098593
6,5,157.48,-8.975636505366722,-1.2242599903471578,1.9962376172856215
3,1,157.48,-9.782212917479926,-0.3077588408247053,2.291789193937916
6,5,157.52,-8.933213541212023,-1.2327217699818112,2.1021341405922374
5,13,157.52,-9.81643489222301,-0.4804472842795682,2.4282980032337464
3,1,157.52,-9.742057961339132,-0.3768512222553641,2.391041972562782
13,3,157.52,-9.849627330303123,-0.4749553117703615,2.4312026364150188
13,3,157.56,-9.808577241902952,-0.4972160083552865,2.498217971126948
3,1,157.56,-9.686352149171949,-0.3883452293417926,2.459557343005228
5,13,157.56,-9.797628558927858,-0.5016798408463994,2.507571100927345
6,5,157.56,-8.902825822097052,-1.2625113532346923,2.18484147976884
5,13,157.6,-9.71978699238178,-0.5098785546886713,2.5784758411747037
13,3,157.6,-9.736856076606562,-0.5066689594589885,2.5469112985312305
13,3,157.64,-9.739814726222011,-0.5416189735230499,2.6199301757901186
5,13,157.64,-9.639463422229523,-0.5488138023051664,2.609740511022688
3,1,157.64,-9.567698848716631,-0.3961016911152838,2.5591028753325307
6,5,157.64,-8.809765282466818,-1.2460822398207083,2.3376313841772207
3,1,157.68,-9.50647616261173,-0.4167692323218641,2.588324421234231
6,5,157.68,-8.781807745085336,-1.2465367655294228,2.3910045458127303
13,3,157.68,-9.67902919468097,-0.5608979617951942,2.650548357301993
5,13,157.68,-9.597913841843376,-0.5665086554692454,2.6538259463298584
3,1,157.76,-9.39802147316859,-0.4369824444978177,2.609481358116168
13,3,157.76,-9.605807790102189,-0.6044307248458418,2.682589792818112
5,13,157.76,-9.481808428101088,-0.6109871393908122,2.6673937762141158
3,1,157.8,-9.333803371897938,-0.4526610641576478,2.5827775733717653
3,1,157.84,-9.293547025477672,-0.4773100265100656,2.564718254207329
1,2,157.84,-9.240231951892032,-0.3159875971105774,2.57218669564709
6,5,157.84,-8.62105538681955,-1.2569450869324037,2.3989846624781705
3,1,157.88,-9.235105532220029,-0.4984244411270079,2.508634105400912
6,5,157.88,-8.564000445815061,-1.2889556554791586,2.3623071054163467
5,13,157.96,-8.860318870047946,-0.8100285094145796,2.725901390631629
13,3,158.08,-7.785947114988868,-1.0665584581177108,3.1891953375121465
13,3,158.28,-6.030992665468664,-1.476572288952309,3.5122472154955577
1,2,158.4,-3.8212257508585914,-2.247389460806402,3.611482747798358
1,2,158.44,-3.4113940739562363,-2.2842348010415083,3.5581758282180966
1,2,158.56,-2.225870940001368,-2.3738454196928864,3.2916106967804204
5,13,158.88,-0.0210228323391405,-2.3000383743112507,2.25672927085971
6,5,158.88,1.1775044339604284,-3.0144492689768554,2.065482524941077
8,6,158.88,1.1250334711301917,-2.6467259656938427,2.1762783303718143
7,8,158.92,1.6609734942090015,-2.518369572737809,1.920567570831738
4,12,158.96,2.349156872223076,-2.3498679709457755,1.6240448729363317
8,6,158.96,1.88243611426092,-2.664427385153856,1.7925495332002892
5,13,159.0,0.8481164551655512,-2.325829266520953,1.7147122907222447
7,8,159.04,2.647046351326781,-2.617372850353246,1.3058272665918882
6,5,159.08,3.018191591376884,-3.236107607708405,0.999910041633322
8,6,159.08,2.9397825200214,-2.707267348601302,1.0933221306336456
7,8,159.08,3.0349328585117745,-2.6058610011093197,1.047742352169672
6,5,159.12,3.3816576986313143,-3.2645814938823885,0.7344057156621272
8,6,159.12,3.277132233770666,-2.6512145931263107,0.9315474493095276
7,8,159.16,3.470993861755013,-2.307436622609308,1.2711888342462645
3,1,159.2,-15.970403272731575,-6.773124479796056,3.33638097976802
2,4,159.2,3.465037477744669,-2.165942595559021,1.5954587092902213
1,2,159.2,-12.575200978208647,-77.6560680323174,33.800707006708286
6,5,159.24,3.47647706095854,-2.8757189701345744,1.3144064079897388
8,6,159.24,3.307288651865509,-2.078483618402659,1.744451098641058
6,5,159.28,3.510109790460669,-2.8263837936695784,1.5361766884747734
8,6,159.28,3.314950455652327,-1.8931546682820437,2.004747052202308
8,6,159.32,3.3138099489720454,-1.738657047792568,2.2233098634325
4,12,159.4,3.2966913086960563,-1.1376895922526395,2.567059518739378
12,7,159.4,3.568946197263911,-1.2553027497457516,2.7173025787179044
7,8,159.4,3.4916606016862564,-1.251006355428584,2.627522121183594
7,8,159.44,3.4279959934088557,-1.1272314031107382,2.804957830562294
1,2,159.48,3.587537924064046,0.6752063149572693,2.5728697657221864
2,4,159.48,3.308955106556995,-0.8793136005828665,2.962859230391922
7,8,159.48,3.516972463575277,-0.9163972624093182,2.9761134782041103
2,4,159.52,3.308184015551503,-0.733705668979863,3.107426523501533
1,2,159.52,-12.28358555172984,-70.82279523202556,29.26060235626765
1,2,159.56,8.898897776876016,28.29872629214762,-5.535180758715609
2,4,159.56,3.289836626951505,-0.5560789339204948,3.210038866963812
2,4,159.6,3.274574364603262,-0.3740131968202459,3.33287980290862
1,2,159.6,-12.249365357384852,-69.67484636451465,28.56786141741932
1,2,159.64,3.548575285490259,1.363513355270126,3.087574808641138
2,4,159.64,3.2671400284185363,-0.2220439859783091,3.434132561444774
4,12,159.68,3.1828283962113213,0.0368946780857874,3.417379920519482
12,7,159.68,3.514978066457388,-0.1170270564572928,3.638647803685727
1,2,159.84,-16.144924856365083,5.817252950601288,-3.836636801232287
2,4,159.88,-185.3384451926576,306.0977392166952,-50.5252092052536
1,2,159.88,-16.140544689002795,5.786245131089177,-3.8223103120868
4,12,159.92,7.853184699981061,-5.909222185405833,4.359085065534369
12,7,159.92,181.7873623247604,-18.60739297455074,32.687606159373
1,2,159.92,-12.139442092778188,-67.98284250385537,27.411312889267077
2,4,159.92,3.155448321312856,1.000252307049218,3.6962572621533
4,12,159.96,7.870654232898047,-5.867960992814415,4.357809258877995
12,7,160.0,11.147127101599418,-1.6934521003498746,3.241339824381784
4,12,160.04,7.855995981931446,-5.727424332518198,4.314833491732857
12,7,160.04,10.49159702919878,-1.670033228426007,3.072119319478115
8,6,160.12,3.5634830339903143,1.56826843113984,3.561623350233717
7,8,160.12,3.670055171850682,1.6743687129245446,3.491445235802161
7,8,160.16,3.656782386240792,1.825414806181474,3.3900026272520534
8,6,160.16,3.591536858863975,1.737653937282126,3.464185615368207
8,6,160.2,3.57521981583126,1.8457246014000253,3.3666032025619708
7,8,160.2,-12.670190768686911,-4.174761659097158,-0.530326981713062
2,4,160.24,3.0315245775552007,2.3012519827619915,3.103396786361192
1,2,160.24,3.2607961087980533,3.463910945707928,2.842918254452629
1,2,160.32,3.273694158617656,3.8001904751968554,2.5638419347535635
2,4,160.32,3.025135315036468,2.5502497964151347,2.8232528915696133
12,7,160.32,4.370475137375515,-1.064740773358139,1.6958212631112783
4,12,160.32,5.86076349703955,-2.18726388763468,3.414350927903264
2,4,160.36,2.967228312106984,2.7644362207946145,2.676405384962357
1,2,160.36,-11.884012793305406,-76.33600570178585,31.35693336185385
3,1,160.4,-16.143339021749377,-8.092017602446797,4.267133329725677
2,4,160.44,2.9743422500759538,3.0168280302328943,2.3051694790316457
1,2,160.44,-11.842079563360503,-79.2139920231611,32.83309158952112
1,2,160.48,-11.822381376516256,-80.35690174342501,33.41407758835706
13,3,160.48,1.0955511677763643,2.839932222345373,2.276001125554772
3,1,160.48,-16.12239484662386,-8.010539800037858,4.19995505522428
3,1,160.52,-16.10240277443132,-7.948734663903452,4.145350924970921
3,1,160.6,-16.1370477919162,-7.969759831529266,4.190382393787266
2,4,160.6,2.9431899343613,3.353428721864294,2.412233855273985
1,2,160.6,-11.799587375389216,-80.16254562013725,33.25807228179178
4,12,160.6,6.093916832208331,-2.153735084987605,3.3084769596995773
12,7,160.64,-14.60213500277244,6.239229232314186,-0.5212798053108254
3,1,160.64,-16.18171400505564,-8.038328159389177,4.269549633666233
1,2,160.64,-11.837361365943208,-76.88263523054793,31.57144458495493
4,12,160.68,6.419125231474963,-2.6090061855406503,3.835649432867508
12,7,160.68,-18.64168636249479,7.017886661278914,-0.7726490767870422
1,2,160.68,-11.875272929728494,-74.24199395254082,30.24556347662548
3,1,160.68,-16.2237370340031,-8.101461550773234,4.340667247106851
2,4,160.68,2.9423946164186097,3.3162667547066222,3.13489948967828
13,3,160.68,0.9435814230006468,2.91296201926137,3.0177146968455006
13,3,160.72,0.8663579184709853,2.857920577781158,3.339009432568225
2,4,160.72,2.9492856849630265,3.283347919357281,3.493348513355269
3,1,160.72,-16.269149271141792,-8.166620104955534,4.412368470796463
1,2,160.72,-11.91551485297825,-71.46563841608634,28.876361226058755
12,7,160.72,-26.703468476408236,8.624994857661848,-1.4900276216160382
4,12,160.72,6.628873967689411,-2.9022129137317303,4.105161351606475
3,1,160.76,-16.30775972629507,-8.227432266313418,4.478960746294291
12,7,160.76,-42.82788554819732,11.816876082990165,-3.1912460884547245
4,12,160.76,6.835810275850089,-3.17631160825136,4.329548354256902
13,3,160.76,0.8700224370336912,2.8278269646485863,3.624291899561909
13,3,160.8,0.736314428539455,2.765443280749257,3.8926208269885865
4,12,160.8,7.05828053163579,-3.465531793280827,4.544565138424398
3,1,160.8,-16.34438618069262,-8.272419257937429,4.535688571984997
4,12,160.84,7.285515236940406,-3.7794735021460495,4.774745065667979
12,7,160.88,828.4842407539207,-161.82893623754836,100.07580293597404
12,7,160.92,146.7498735023194,-26.00501537418702,19.76279051546932
12,7,160.96,88.89676132523637,-14.505488380761756,13.052640412356704
12,7,161.0,66.81483276649028,-10.111333116794729,10.549547545475566
4,12,161.0,8.009088728835664,-4.793564462506561,5.409050961476309
4,12,161.04,8.195455309608583,-5.049260744423288,5.549562809671157
12,7,161.04,54.97028651340754,-7.762925657649044,9.241998096926798
12,7,161.08,13.247478666456669,-0.239023949694484,4.406931743289077
4,12,161.08,3.22194064905042,2.7940593845133126,5.571519737282823
4,12,161.12,8.438531749542365,-5.3897246750225145,5.73472445634328
12,7,161.12,43.00076457699849,-5.3881420735948256,8.010667773702062
12,7,161.16,39.95599997728543,-4.790896181715427,7.708615135382874
12,7,161.2,37.16681269196367,-4.243536862124762,7.471629632201817
12,7,161.24,0.6453826621740051,0.7762378334281608,0.7278187749744596
1,2,161.24,-12.242337608314882,-54.58254343014014,20.692909161929386
1,2,161.36,-12.273943295508944,-53.09641320283989,19.9976581153282
1,2,161.4,-12.277698904948002,-52.90057656825163,19.90148283267028
1,2,161.44,-12.280092621777314,-52.65884521394853,19.79091455063332
1,2,161.48,-12.292689356852591,-52.40971819435298,19.677768160616736
12,7,161.68,15.22060385373642,-0.5554189303874928,4.9499242144750815
12,7,161.76,15.15274671729705,-0.5577040083938956,4.910636930363422
4,12,162.0,3.3844929166283872,1.880986043785317,5.592038346252686
12,7,162.04,3.6572639520420234,1.689011295106925,5.706662244773222
4,12,162.24,3.4362409811810792,1.579106233046086,4.420578283778984
8,6,162.48,3.8378147543952736,1.3614391147262648,3.080671610099668
4,12,162.48,3.4764141445418737,1.2653998435755052,2.7919414870321817
8,6,162.52,3.786119061117856,1.3754332130812816,2.781382281461567
7,8,162.52,3.653025177488004,1.345170519376357,2.74623585512106
12,7,162.52,981.7504334239388,-134.19648611133647,191.36556232123056
1,2,162.56,3.1815089938244268,2.847524392888215,2.451963982003188
7,8,162.56,3.3365398569682347,1.306893355724921,2.8564892044452126
8,6,162.56,3.372539775666388,1.287409072125456,2.8841519142207503
7,8,162.6,2.9987933277013687,1.3166987771431802,2.8793767210488768
8,6,162.64,2.4789457972216296,1.1802164400476711,2.9417820077400583
1,2,162.64,-11.37619860243012,-85.96508219044205,35.58867251404614
1,2,162.68,1.7189463436098973,2.4444039845378533,2.71089438634299
2,4,162.72,1.178383390258411,1.6854030684795105,2.82747043224237
8,6,162.72,1.5480396547356958,0.9920902391536216,2.9518939472995243
1,2,162.72,1.2620387014389247,2.3005315526811927,2.753883745276484
2,4,162.84,-0.0971320495294239,1.9676434685666744,2.6705681667960555
3,1,162.84,-0.0430505084744758,1.9792422991515173,2.568369327033136
1,2,162.84,-0.0139724473496741,2.0605329704104807,2.727217809536992
6,5,163.16,-3.481389752742884,0.8837073339566525,2.111909921631635
3,1,163.2,-16.070844717962448,-7.477486471344371,3.802814263070719
3,1,163.28,-4.408242034748078,1.159127214218984,1.3783629450712636
3,1,163.32,-4.738431351459867,1.1365375340469626,1.150733272553053
6,5,163.4,-5.411572942216143,0.7949211307394825,0.8040825239542851
5,13,163.44,-5.290576315641477,0.5453796493219696,1.05031827898325
6,5,163.44,-5.33390559520147,0.532673203847723,1.0097252794908165
3,1,163.52,-4.471531782008338,0.8379276851651837,1.440373520926891
3,1,163.56,-4.386858921704096,0.5611186731766106,1.680792921483578
6,5,163.6,-4.881402773136655,-0.4617433421175819,2.1239524375727923
6,5,163.68,-4.621807495079377,-1.0209507813808707,2.598534783392417
3,1,163.68,-3.99780884220502,-0.0593418062863983,2.387166813427529
12,7,163.76,7.198970726225701,-1.4826589516973594,4.279997695805078
12,7,163.92,-1.6616599360819029,-2.249451321626732,3.874008808489312
1,2,164.0,-3.92312637295901,-3.103558754402794,4.0367375297386845
1,2,164.04,-3.860479657342689,-3.3115094846037803,4.097759736381086
1,2,164.08,-28.69757569729384,165.55631523897745,-70.86457351424849
12,7,164.12,-0.9001386514343886,-3.225210838782908,4.231556987085975
1,2,164.12,-3.6641188912150335,-3.700103930238522,4.19759119770612
1,2,164.16,-3.5891937120409034,-3.886016342080639,4.221751517611188
1,2,164.32,-3.274189628661094,-4.739038019464247,4.215021414833884
1,2,164.36,-3.169454812052408,-4.910201702995704,4.179255651260455
1,2,164.4,-3.095885273382849,-5.093393344998073,4.112256231768188
12,7,164.52,0.5232660831816933,-5.007412470435917,4.026587095339565
1,2,164.76,-21.851084560386543,105.4536431525757,-49.246187548211815
6,5,164.8,-49.15870279283384,36.94008174472261,20.14861848606621
5,13,164.8,51.86315037408329,-30.64075205865307,-15.36299585521
5,13,164.84,-2.3042892750880064,-6.952885598383969,2.7908345016006573
6,5,164.92,-1.4197402026236312,-7.927048163771194,2.271287021891352
5,13,164.92,-2.180903238983751,-7.316766577388202,2.396632947368597
1,2,165.0,-21.045899106508525,109.23503201203935,-55.50302645970301
5,13,165.48,-1.842966413484191,-8.885299380489135,1.4640215827821583
12,7,165.56,11.751273475795175,-4.747336915707956,4.0148839260687295
