timestamp,X_det,Y_det,Z_det,X_est,Y_est,Z_est
156.48,-11.703234,0.38324347,1.4719284,-11.780194997121741,0.42900936955168556,1.4405486296844816
156.48,-11.737328,0.05479672,1.1992948,-11.734463475683457,0.266087926445348,1.3464024581132374
156.52,-11.664288,0.070244566,1.2198439,-11.685497025441041,0.1799757790946335,1.3078922188952682
156.52,,,,-11.69147852503376,0.20211201222167355,1.3429903213777055
156.52,-11.647857,0.29275027,1.5158293,-11.665834665698167,0.2625142733743028,1.422874854872967
156.56,-11.595078,0.2171868,1.5499616,-11.620960879537147,0.22810252267894843,1.4963734515776845
156.56,,,,-11.619061320367189,0.24352094958517806,1.5014082249940914
156.56,-11.5951,0.08407941,1.2388424,-11.606080490323922,0.16207500649919948,1.3852825190870255
156.6,-11.532531,0.06679858,1.265619,-11.575372672419284,0.13472327259007943,1.3071497189428358
156.6,-11.545002,0.13211912,1.5904453,-11.59231676844733,0.1486527674667357,1.4397871523820867
156.64,-11.491293,0.03917736,1.6171333,-11.55188544186965,0.09308730092966433,1.4920372596344489
156.68,-11.430379,-0.060062665,1.6558788,-11.5007221102927,0.03371874355198583,1.555257800393089
156.72,-11.372156,-0.16709116,1.6740254,-11.454225579762314,-0.05405901775188763,1.6323769437041147
156.76,-11.237986,0.018998653,1.2551506,-11.363228636749144,-0.022403395965897407,1.4932142703965947
156.76,-11.319982,-0.3028207,1.7136106,-11.34660620524533,-0.16403944358728068,1.599372494725498
156.8,-11.265035,-0.39781278,1.7222065,-11.300955413575142,-0.2489551389990412,1.6552215738824603
156.88,-11.16386,-0.6081157,1.736913,-11.247447606299378,-0.37794820152719005,1.7370291825983566
157.04,-10.547562,0.38075572,1.0134348,-10.993377370819324,-0.053931984129656406,1.3991194172353676
157.08,-10.445939,0.3401164,1.0320394,-10.754802151558932,0.12219649171272182,1.214184533931235
157.12,-10.461921,-0.16310735,1.1700321,-10.646075950742622,0.025118339282758972,1.156679343568629
157.12,-10.345593,0.2716201,1.0883596,-10.509448525111228,0.11287690868139644,1.128202136709907
157.2,-10.227679,-0.18359584,1.2968823,-10.395177402886436,-0.014220257486921961,1.1895930319375811
157.2,-10.128117,0.15008917,1.2563356,-10.27759341489225,0.06509556312889356,1.206296890274952
157.24,-10.165734,-0.25655863,1.4380144,-10.232314691023607,-0.031963205422554763,1.2775380842290798
157.28,-10.109811,-0.29402113,1.6104796,-10.191143232679213,-0.1604098503606977,1.3463851650899012
157.28,-9.977482,0.10718828,1.5892044,-10.118382670987227,-0.07615373915783596,1.4612633069115948
157.32,-9.925534,0.0919644,1.7572916,-10.040539136036566,-0.005050573075398433,1.559131707124945
157.32,-10.054988,-0.30650616,1.7834275,-10.019872423123427,-0.13601842163209474,1.660653541635638
157.36,-9.998,-0.335416,1.9353935,-9.984142121449615,-0.21384839010078707,1.7528802523735083
157.36,-9.866732,0.07269224,1.909707,-9.903631298807547,-0.1103791698331293,1.7898087652264294
157.4,-9.805289,0.028168062,2.0535154,-9.85204055527893,-0.11309354579395917,1.8836726611457633
157.4,-9.927271,-0.34299386,2.065799,-9.87723622431283,-0.17471249215508045,1.9498074540280517
157.44,-9.892758,-0.36252943,2.2064133,-9.879833038254876,-0.2234978930002697,2.055685171094409
157.44,-9.76249,0.030518215,2.1956737,-9.84766861848981,-0.10766374778877345,2.1080701668238686
157.48,-9.699152,-0.0055904724,2.2964222,-9.784666141720177,-0.07354034603250445,2.158466068168613
157.48,-9.825399,-0.3913897,2.3117175,-9.792459013621157,-0.19532133808495897,2.2125299989471996
157.52,-9.743856,-0.37577462,2.4099362,-9.7755300119479,-0.28946837444373835,2.2895326125105946
157.52,-9.640566,-0.06343991,2.3955028,-9.730204784091823,-0.1704804444348354,2.3179661407697383
157.52,-6.725013,-0.45477757,2.6585224,-8.6623922649633,-0.2966914939608687,2.4762443362546276
157.56,-9.588479,-0.06835746,2.4524767,-9.053744617079081,-0.22710980478357523,2.4679142859607563
157.56,-9.701594,-0.4221989,2.4836369,-9.309393146423146,-0.2876255701099242,2.4722246121189273
157.6,-9.66193,-0.4689763,2.5505052,-9.48199345472997,-0.36568532560865363,2.523703094260598
157.64,-9.481034,-0.1371815,2.5600145,-9.484022507117814,-0.27280100868288076,2.5526138348594722
157.64,-9.576757,-0.42585877,2.5667837,-9.511193183902567,-0.3331756167583252,2.5704786704369873
157.64,-6.52631,-0.5166565,2.8258548,-8.36451532335312,-0.41454242700081706,2.6837881439338624
157.68,-6.4989076,-0.53040487,2.853581,-7.6349313541939825,-0.5037706123704514,2.8213893749577124
157.68,-9.430023,-0.16412954,2.5891275,-8.396639304741955,-0.38867104690626214,2.7193416302174174
157.72,-9.3797455,-0.21260688,2.611788,-8.801423319881433,-0.31317463165686177,2.6973914236116623
157.72,-6.4558125,-0.5485729,2.8587413,-7.864012355047676,-0.3858340792473965,2.798973250500167
157.76,-9.328828,-0.26584116,2.606457,-8.42651458584346,-0.3856194598486309,2.725689500389692
157.76,-6.4064956,-0.5679784,2.8530958,-7.651150458964331,-0.42811683654876476,2.789109862624552
157.8,-9.285046,-0.262703,2.5900528,-8.3023454750277,-0.36908136682287035,2.730483098056532
157.84,-9.227118,-0.28472298,2.5466335,-8.668091883410822,-0.3271633820173939,2.7184279740452637
157.88,-9.177386,-0.34945336,2.5064137,-8.872380811812656,-0.34472371676451746,2.708517709997161
157.92,-8.927692,-0.72734416,2.638358,-8.916341294946626,-0.49377190314480573,2.6999156422309207
157.96,-5.7059793,-0.7587577,2.948601,-7.725351992535063,-0.6039435228490718,2.8212714015445752
158.04,-4.8989925,-0.931853,3.186608,-6.667863377907937,-0.799881040280441,3.0810471567578412
158.08,,,,-6.701009128320722,-0.8144882529699787,3.209627864077845
158.12,,,,-6.721912712135257,-0.8259535978861081,3.3385895536814063
158.24,-2.9047642,-1.3703545,3.6045935,-4.748645809414272,-0.8404536216958064,3.8462633217877964
158.32,-2.1488762,-1.5302488,3.6670375,-3.6821343769713692,-0.8514508543640902,4.1265754361800795
158.4,-1.5050092,-1.690162,3.6321995,-2.7697324627389603,-0.9312843688304993,4.090534877497685
158.44,-1.1886836,-1.7563252,3.5877516,-2.0363935324732565,-1.143327294989961,3.9055681658501875
158.48,-3.0202963,-2.3218546,3.4959617,-2.498782170898817,-1.6171259884832685,3.7847289097966184
158.48,-0.8390603,-1.8312552,3.5455396,-1.8147666878660633,-1.6801019269079762,3.6673564253913353
158.56,-2.1914878,-2.313163,3.3323467,-2.086514188916083,-1.9317751270996129,3.5725602165339474
158.6,-1.7898061,-2.3140557,3.2216735,-2.032721410310907,-2.1007950133424673,3.4547540472041622
158.64,-1.3847796,-2.265505,3.0536172,-1.8316613871350569,-2.1480058885476563,3.3051918513964678
158.68,0.7397318,-2.157201,3.055595,-0.8648947843848671,-2.1497997073528707,3.2074338323434213
158.68,,,,-0.8534058488240402,-2.152749432982418,3.2095600509654725
158.76,-0.022329034,-1.0989476,2.270032,-0.5820286981994219,-1.6147710171828804,2.8440923363549673
158.76,-0.111756854,-2.0927176,2.5300295,-0.3817296881295641,-1.8160057286597857,2.7716586614698695
158.8,0.28650472,-2.049046,2.3300722,-0.16995428690229328,-1.9048952164910875,2.638609235089917
158.88,1.1957667,-1.8047295,1.8673449,0.28117338555703164,-1.8448089870092712,2.3648753485851834
158.92,1.6458814,-1.6684608,1.6266257,0.7994999863062284,-1.7725766996540793,2.0934344518281853
158.96,1.8829386,-2.6703744,1.7697169,1.171613310166451,-2.136490286039821,1.9863502560174768
159.04,2.5758026,-2.7032576,1.3383887,1.6334282948372032,-2.3214801751398815,1.71695444880442
159.08,2.9518056,-2.6971874,1.1095445,2.099587949139153,-2.430289534871115,1.4986646950527305
159.12,3.2773097,-2.6603222,0.905387,2.5213611483383085,-2.5026217622416986,1.279782007015229
159.16,3.3270192,-2.420601,1.2311394,2.7860772598763677,-2.4815808055551876,1.3052941442319363
159.24,3.3109083,-2.0710807,1.7467568,2.938590171726161,-2.290403516507432,1.4909140495008435
159.24,3.4899735,-2.8954744,1.2790637,3.1386347852760443,-2.5213305566914217,1.4298088429026148
159.24,1.9035189,-2.0030334,1.6793324,2.6339869824139432,-2.3263685863165504,1.5413636209628916
159.32,3.3152287,-1.4833814,2.1890008,2.8292559099971855,-1.969276017436155,1.7926681188833713
159.36,3.6635282,0.22226012,2.0339158,3.1990622666800093,-1.2117716283606619,1.860644572239928
159.4,3.618867,0.34326887,2.2458057,3.3669353993649436,-0.6189098264793187,1.9913414317608809
159.4,3.3441253,-1.2039106,2.6315327,3.346495596836634,-0.8680306636737896,2.2554470163303666
159.44,3.6365182,0.5544995,2.4191947,3.4436327775536038,-0.32100727166982695,2.3329995896982862
159.44,3.351466,-1.0523053,2.8026237,3.4132413636336993,-0.560242428248071,2.512739085554249
159.48,3.6150985,0.7047697,2.5742474,3.515290838047562,-0.06411061860532515,2.547701733764279
159.48,3.3285484,-0.90150446,2.9628603,3.441604831781067,-0.4054574489757439,2.6866088979657414
159.52,3.6281724,0.9003352,2.7263567,3.5460120838584204,0.0933155971674077,2.766641458491036
159.64,3.522243,1.3351799,3.1024892,3.5741464746328733,0.5994817104937085,2.9669633982464827
159.72,3.475873,1.628221,3.2745066,3.5662651605889026,0.9696459215289419,3.1247602953288514
159.76,3.4950533,1.8041015,3.3012702,3.5582408261152074,1.2510660448469466,3.220847960779575
159.76,3.4701684,0.20059106,3.7403076,3.504838918970161,0.8612025110112428,3.3892051628974293
159.8,3.4371264,1.9202439,3.3783705,3.5062894795409014,1.2881968563474429,3.4364239431468246
159.8,3.4547954,0.3791728,3.7779348,3.482441093547875,0.9509876833091319,3.5604248138077685
159.84,3.4296353,2.0839067,3.3965862,3.499663900200007,1.3666617644948316,3.542468195447166
159.88,3.4361043,2.2572951,3.400175,3.506815077540809,1.7134340308978624,3.4726780811506752
159.92,3.4003448,2.3597121,3.4081655,3.522499470290015,1.9632571365642424,3.4653843993809326
159.96,3.4082992,2.5451622,3.3804936,3.53300943176989,2.219186108567226,3.444016169493949
160.0,3.358372,1.1849802,3.7425716,3.5550495515282026,1.8193674536985738,3.5798194762871174
160.04,3.338418,2.7811215,3.3131614,3.5559112277913063,2.169778373616641,3.5040793137475044
160.16,3.120698,1.8476542,3.2714698,3.5524610724864316,2.0289558402740013,3.4432005587409913
160.24,3.278497,3.5100029,2.8439653,3.606216784815078,2.5801778731690836,3.1914282036940373
160.28,3.2298567,3.5905447,2.7138803,3.5463918020405587,2.9486731564616844,2.986963145375865
160.32,3.2362807,3.7392035,2.5697331,3.4716716479604948,3.2524239856156196,2.823875512568089
160.36,3.2413511,3.9027958,2.402447,3.4681110445807435,3.4938979220964472,2.62842277143268
160.4,3.0677898,3.7815409,2.127723,3.424724661398054,3.5760669304117516,2.3658073191773425
160.44,1.144742,2.7493567,2.407246,2.627631408713626,3.251419575324724,2.3773671345688996
160.44,2.9601045,3.8015468,1.9660573,2.8069136818885574,3.502406985421359,2.1843112216366825
160.48,2.912776,3.8944242,1.806606,2.944429292857604,3.6934981123342157,1.9981925487328172
160.48,3.1827433,4.2754555,1.8156636,3.051210833070512,3.9011277653574843,1.9118602678542964
160.52,3.1433592,4.3756204,1.6295886,3.1867984989033844,4.052009824686999,1.7638806104259217
160.52,2.8696175,3.9946628,1.6202593,3.0924160885863077,3.9990907420449644,1.6886785715801569
160.52,2.9520195,3.3349884,1.8909303,3.050692698192274,3.7271425035987304,1.7708496920297625
160.52,1.8186173,5.3171782,1.5035306,2.570957500955773,4.345531488933706,1.693613959776386
160.56,3.0077052,4.1715364,1.9285151,2.82381545681978,4.28624575819344,1.7117839927684777
160.56,3.2415671,4.389046,1.5632571,2.9854246455280213,4.304892992681719,1.6341129835586505
160.6,3.292655,4.3886204,1.9241798,3.218468807596236,4.374711558701387,1.7147592539067207
160.6,3.020549,4.1348777,2.319522,3.1244067565393534,4.276492105285252,1.9544028612493405
160.64,3.0755508,4.2114196,2.6693168,3.1870839809315346,4.256863121984233,2.2009586240359567
160.64,3.2575622,4.34526,2.2774408,3.2373137058774515,4.288351638765341,2.220820241602773
160.68,3.278753,4.342499,2.621138,3.3480489484565115,4.285644157759674,2.3717560399900677
160.72,3.308665,4.3304358,2.9519522,3.4254828145416116,4.311374489794401,2.5797658930690694
160.76,2.9721942,3.2592413,3.7584498,3.3808064633366475,3.881218373660025,3.0607405734381463
160.76,3.1265385,4.1904974,3.6793146,3.2829302929334463,4.003292807015195,3.307175628783864
160.76,1.6906478,5.542723,3.1206133,2.706007320008556,4.589212761601657,3.2653616197834485
160.8,1.6020032,5.7256207,3.3745403,2.3936313123898136,5.025902653458964,3.3088113782915314
160.8,3.3782866,4.368776,3.5423372,2.7846589637158328,4.727486436241794,3.374883427116284
160.84,3.3927996,4.37586,3.8019166,3.135016817254132,4.5913446613437445,3.548449581585282
160.88,3.1826842,4.1923175,4.5180025,3.2782146412895328,4.4114332755059324,3.9270024621838426
161.0,3.2280812,4.1459546,5.1961236,3.5501343816395656,4.284989140095764,4.554825289079327
161.04,3.0373318,3.1628976,5.4495416,3.4188053451059512,3.8561302008536567,4.92743464436104
161.04,3.223983,2.788272,5.38095,3.3279731516474667,3.426779327440681,5.096027420566669
161.04,3.2335782,4.1212344,5.3896236,3.2983965578434242,3.704894193387,5.208406118231405
161.04,3.3385959,2.7396069,5.662107,3.2854008369825114,3.303548637899549,5.4004201286050915
161.08,3.2255597,2.776843,5.545805,3.3423392134490557,3.123949524964702,5.5032868664798995
161.08,3.4022071,2.6909914,5.8433294,3.3518261526697906,2.968649467956134,5.6453457396276585
161.12,3.3885891,2.6532948,5.997033,3.444444803321913,2.8478564635288395,5.80637924273165
161.16,3.42217,2.6089509,6.140207,3.4807455675129853,2.7551451091564134,5.969693948948558
161.2,3.4934444,2.5420518,6.2602034,3.5314215975757364,2.6523034112921224,6.148162760870247
161.24,3.3118765,4.0417757,6.107676,3.556524870273113,3.198147072775156,6.201170011556273
161.24,3.5323634,2.4798138,6.321147,3.5240755376936836,2.9387751993183757,6.265660709278374
161.28,3.3179858,4.018308,6.1999316,3.5276323581275135,3.3379966844544238,6.330917988846424
161.32,3.3337455,3.9892309,6.299341,3.5305471754353603,3.603231733941634,6.3612439557137765
161.36,3.358049,3.9695835,6.3682694,3.5930989520624586,3.7446055981890645,6.434822453467089
161.4,3.3686907,3.9063134,6.4178843,3.5914244674338307,3.8220036564067534,6.464060611249764
161.52,3.4107263,3.851053,6.484976,3.7879097682062075,3.79820952865022,6.663398222572136
161.56,3.431455,3.7996318,6.4795294,3.7539652213137824,3.7928820310146776,6.637384923209608
161.6,3.457934,3.7757497,6.4642587,3.7271855884112295,3.7710401542769785,6.6268156508271705
161.64,3.4417446,3.694992,6.437971,3.712857644033654,3.7453269844128676,6.6225673418140545
161.8,3.539564,3.6218693,6.173657,4.009519047812822,3.661384969797967,6.597059775231111
161.84,3.5100856,3.5119402,6.0655212,3.951513710312716,3.600060061382087,6.372278760521287
161.84,3.6830225,1.879617,6.3097153,3.848652846267303,2.898862702409814,6.384101565857193
161.88,3.5625796,3.5247078,5.946859,3.7992115577167844,3.1351095094380796,6.225642538837276
161.88,3.6950846,1.8418771,6.2495327,3.789116195050147,2.682414433413725,6.2501344076084795
161.92,3.5774622,3.4643073,5.8209147,3.785228802636075,3.022207700805477,6.075364907023488
161.92,3.6881316,1.8020324,6.1560616,3.7822246546664875,2.524972098776828,6.0832412853135835
161.96,3.2953408,2.1199744,5.823505,3.6529890492508534,2.38613574706011,6.008779134841342
161.96,3.6922717,1.7682166,6.0267687,3.688778735049964,2.1563421440238404,6.002558571401924
161.96,3.4046946,1.8814234,5.679979,3.5988680571995446,2.0608352994562993,5.856384353704094
161.96,3.5902941,3.4295802,5.678576,3.6173695855917862,2.625147464091506,5.768543977999796
162.0,3.6953642,1.7306052,5.8822923,3.685554132726404,2.253918060770482,5.811586934657452
162.0,3.2945673,2.0732138,5.710314,3.4845936297519757,2.1830092978082876,5.79277370387174
162.0,3.3923464,1.8572049,5.5693874,3.4610060000106118,2.04281045230667,5.7022022890732895
162.0,3.5924776,3.3710208,5.5225706,3.4795931396100004,2.60168845655784,5.633712207548991
162.04,3.4386098,1.7808833,5.4259987,3.56030262399924,2.2748540502010592,5.535922559383436
162.04,3.663327,1.6968381,5.7065525,3.6078161314622825,2.026125149128384,5.593656540699093
162.08,3.6785223,1.6502662,5.5247393,3.7029202272859782,1.8934005888980936,5.562409719489508
162.08,3.6264658,3.28194,5.148823,3.7112344308708014,2.4407392443885687,5.408833789176157
162.12,3.6749716,3.2589858,4.956544,3.771585430120184,2.7365281177222744,5.26709864371816
162.12,3.6305819,1.6119843,5.3106947,3.7310052721881215,2.331474534465997,5.270856288629309
162.16,3.6989229,3.2292674,4.7229643,3.7958023184298324,2.6585253708408807,5.074775709677914
162.2,3.7002947,3.1780531,4.498552,3.834616129951994,2.8114983268097387,4.878011124293801
162.24,3.706632,3.1286347,4.2474103,3.8674467898281404,2.9365030542348074,4.641689933102775
162.28,3.3907058,1.6801732,4.2967396,3.7845362107699416,2.4166792826775034,4.515445443991877
162.28,3.706616,3.0596821,3.9992282,3.7310538413718497,2.6532431539534453,4.267688526559424
162.32,3.7035575,3.0001903,3.7353444,3.7578635473218114,2.8115577791762183,4.034004812598975
162.36,3.7120764,2.9637105,3.427684,3.825053850217512,2.8551457506912543,3.756517520053705
162.4,3.7466192,2.9617712,3.1236215,3.881987515173388,2.9057474168401516,3.433603942336158
162.52,3.3695397,1.1549512,2.7477038,3.8573390289791107,2.223717415346838,3.0342055407065813
162.52,3.7022853,3.0906157,2.3332,3.794545303455781,2.5917611101919036,2.740332687815238
162.52,3.3237488,1.2050338,2.6839685,3.6209933533996717,2.054499674968593,2.6845094323703043
162.64,2.2162588,2.6186817,2.6433775,3.253958340668219,2.272229810393109,2.596806023051705
162.68,1.7329688,2.445475,2.7208033,2.714711689384944,2.298626571437461,2.6168965923565035
162.72,1.2544581,2.280283,2.7630548,2.1949533086353346,2.261982131288936,2.6412387060383233
162.84,-0.026068175,1.9980807,2.568732,1.5814483457522206,2.153626782439591,2.5887695884040327
162.84,-0.08547697,1.9487984,2.7609394,0.9938711360068382,2.085116668513022,2.634513643267445
162.88,-0.5122911,1.8249049,2.573236,0.4877929661817316,1.9799779962221924,2.5926225219308967
162.88,-0.56041485,1.7884113,2.7429574,0.09650190434986732,1.9021751458680392,2.676457742581261
163.2,-1.869697,0.55142254,1.7578799,-0.33379240072611344,1.3206485074294838,2.127740464435246
163.24,-2.1570692,0.51767254,1.5564057,-1.0718373954634561,0.9612581061500678,1.8564394556440993
163.28,-4.3927174,1.1842362,1.3453424,-2.2846204656897195,1.087342329171202,1.5633450208665076
163.28,-4.503836,1.007623,1.3767247,-3.0959393553840737,1.1771591148221257,1.4055121978980953
163.32,,,,-3.0487555423044075,1.198575524707252,1.3741382006840839
163.32,-4.862008,0.9139073,1.1573216,-3.8558504345496627,1.0674490293198822,1.1944192451084734
163.32,-4.7214384,1.1558254,1.1389723,-4.215598102890068,1.084270737710235,1.1884307953576394
163.36,-2.0963686,0.066907585,1.0270268,-3.3174538860504836,0.6732517686999095,1.0667699911574866
163.56,-3.4081903,-0.255007,2.1749961,-3.200100882677006,0.31015704620212986,1.4836412982923315
163.56,-5.296796,-1.2086878,2.161336,-4.090424446336659,-0.28385798763994924,1.774521991513891
163.68,-4.6930575,-1.2935596,2.8771758,-4.448702214661325,-0.6787140819055477,2.2340390195008686
163.68,-2.8215916,-0.95147055,2.8704746,-3.8089996460241125,-0.7740296399313602,2.5222575249389374
163.72,-2.6742146,-1.1664923,3.084292,-3.3364502420418267,-0.9499984998884953,2.764080140056793
163.72,-4.5840364,-1.564405,3.090853,-3.7988255475496233,-1.1329969967531777,2.905875525270406
163.76,-4.4888725,-1.8168107,3.2862012,-4.112971864624871,-1.3890744313736971,3.099321476211662
163.76,-2.4618409,-1.37538,3.252353,-3.4536121653733507,-1.366750508776694,3.15849474518042
163.8,-2.1936822,-1.6138568,3.4345675,-3.014629902591908,-1.5147701590384088,3.2466327204940346
164.04,-3.8378246,-3.3050387,4.1184764,-3.641011212158397,-2.2167627179101417,3.773686726791753
164.16,-0.65081865,-3.4173896,4.2723966,-2.649162549411737,-2.5971754222623664,4.209444138558843
164.28,-0.26317933,-3.9622808,4.2976594,-1.9573548172106359,-3.012968946668783,4.383876350370268
164.52,-2.8702283,-5.718738,3.8912282,-3.033681969668908,-4.302836689102951,4.378390542800139
164.68,,,,-3.7131100421514844,-4.306429108869601,4.675702676909635
164.76,,,,-4.0375868435937905,-4.359326566000796,4.846142908718842
164.8,,,,-4.224256944933155,-4.3596222654102315,4.890472147999943
164.92,,,,-4.779502012464485,-4.355170416986115,5.118791336603429
165.04,,,,-5.2791817202245115,-4.347762976536077,5.353636703235446
165.16,,,,-5.7977493935763835,-4.354231334630099,5.568622010855823
165.2,,,,-5.952551208693227,-4.351520894352091,5.655873942510196
165.52,,,,-7.361800300732571,-4.352459507332896,6.229479016427181
165.52,,,,-7.3892900027958,-4.331441303848992,6.194835902739387
165.56,,,,-7.570990371440968,-4.350624053080252,6.249063231392737
